==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.0000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V)
0,0.00000,0.00000,0.64260,1,0.00,2.81582
5,0.00000,0.00000,0.71400,1,0.00,3.10250
10,0.00000,0.00000,0.68544,1,0.00,2.98166
15,0.00000,0.00000,0.67116,1,0.00,2.93054
20,0.00000,0.00000,0.67116,1,0.00,2.94989
25,0.00000,0.00000,0.65688,1,0.00,2.92261
30,0.00000,0.00000,0.62832,1,0.00,2.84688
35,0.00000,0.00000,0.61404,1,0.00,2.83640
40,0.00000,0.00000,0.61404,1,0.00,2.89021
45,0.00000,0.00000,0.58548,1,0.00,2.83502
50,0.00000,0.00000,0.54264,1,0.00,2.72749
55,0.00000,0.00000,0.55692,1,0.00,2.85458
60,0.00000,0.00000,0.49980,1,0.00,2.69768
65,0.00000,0.00000,0.48552,1,0.00,2.71358
70,0.00000,0.00000,0.47124,1,0.00,2.73359
75,0.00000,0.00000,0.44268,1,0.00,2.69899
80,0.00000,0.00000,0.41412,1,0.00,2.66563
85,0.00000,0.00000,0.39984,1,0.00,2.68634
90,0.00000,0.00000,0.38556,1,0.00,2.66074
95,0.00000,0.00000,0.34272,1,0.00,2.58869
100,0.00000,0.00000,0.32844,1,0.00,2.64413
105,0.00000,0.00000,0.31416,1,0.00,2.51967
110,0.00000,0.00000,0.29988,1,0.00,2.75149
115,0.00000,0.00000,0.24276,1,0.00,2.59862
120,0.00000,0.00000,0.24276,1,0.00,2.39521
125,0.00000,0.00000,0.34272,1,0.00,2.44332
130,0.00000,0.00000,0.17136,1,0.00,1.38290
135,0.00000,0.00000,0.17136,1,0.00,1.05219
140,0.00000,0.00000,0.15708,1,0.00,0.72589
145,0.00000,0.00000,0.12852,1,0.00,0.41208
150,0.00000,0.00000,0.08568,1,0.00,-0.30441
155,0.00000,0.00000,0.11424,1,0.00,-0.24814
160,0.00000,0.00000,0.08568,1,0.00,-0.40210
165,0.00000,0.00000,0.07140,1,0.00,-0.42932
170,0.00000,0.00000,0.08568,1,0.00,-0.34971
175,0.00000,0.00000,0.05712,1,0.00,-0.42082
180,0.00000,0.00000,0.04284,1,0.00,-0.41649
185,0.00000,0.00000,0.05712,1,0.00,-0.29682
190,0.00000,0.00000,0.08568,1,0.00,0.30645
195,0.00000,0.00000,0.07140,1,0.00,0.30025
200,0.00000,0.00000,0.04284,1,0.00,0.00449
205,0.00000,0.00000,0.08568,1,0.00,0.44549
210,0.00000,0.00000,0.05712,1,0.00,0.35877
215,0.00000,0.00000,0.04284,1,0.00,0.32246
220,0.00000,0.00000,0.07140,1,0.00,0.49044
225,0.00000,0.00000,0.07140,1,0.00,0.48909
230,0.00000,0.00000,0.04284,1,0.00,0.35946
235,0.00000,0.00000,0.04284,1,0.00,0.45898
240,0.00000,0.00000,0.07140,1,0.00,0.52724
245,0.00000,0.00000,0.05712,1,0.00,0.44088
250,0.00000,0.00000,0.04284,1,0.00,0.38673
255,0.00000,0.00000,0.08568,1,0.00,0.57488
260,0.00000,0.00000,0.07140,1,0.00,0.51287
265,0.00000,0.00000,0.01428,1,0.00,0.32665
270,0.00000,0.00000,0.04284,1,0.00,0.46677
275,0.00000,0.00000,0.04284,1,0.00,0.47498
280,0.00000,0.00000,0.01428,1,0.00,0.38293
285,0.00000,0.00000,0.02856,1,0.00,0.44529
290,0.00000,0.00000,0.04284,1,0.00,0.49545
295,0.00000,0.00000,0.01428,1,0.00,0.37418
300,0.00000,0.00000,0.01428,1,0.00,0.39323
305,0.00000,0.00000,0.04284,1,0.00,0.50760
310,0.00000,0.00000,0.00000,1,0.00,0.29273
315,0.00000,0.00000,-0.01428,1,0.00,0.00059
320,0.00000,0.00000,0.01428,1,0.00,0.33534
325,0.00000,0.00000,0.02856,1,0.00,0.35985
330,0.00000,0.00000,-0.01428,1,0.00,-0.25748
335,0.00000,0.00000,0.01428,1,0.00,0.29854
340,0.00000,0.00000,0.00000,1,0.00,-0.21481
345,0.00000,0.00000,0.00000,1,0.00,-0.23773
350,0.00000,0.00000,-0.01428,1,0.00,-0.28128
355,0.00000,0.00000,0.02856,1,0.00,0.33447
360,0.00000,0.00000,0.00000,1,0.00,-0.24381
365,0.00000,0.00000,0.00000,1,0.00,-0.23242
370,0.00000,0.00000,0.01428,1,0.00,0.27254
375,0.00000,0.00000,0.01428,1,0.00,-0.00687
380,0.00000,0.00000,-0.01428,1,0.00,-0.32895
385,0.00000,0.00000,0.00000,1,0.00,-0.25579
390,0.00000,0.00000,0.01428,1,0.00,-0.00263
395,0.00000,0.00000,0.00000,1,0.00,-0.25632
400,0.00000,0.00000,-0.01428,1,0.00,-0.28345
405,0.00000,0.00000,0.01428,1,0.00,0.27074
410,0.00000,0.00000,0.00000,1,0.00,-0.23250
415,0.00000,0.00000,-0.01428,1,0.00,-0.26340
420,0.00000,0.00000,0.00000,1,0.00,-0.00401
425,0.00000,0.00000,0.01428,1,0.00,0.27251
430,0.00000,0.00000,-0.01428,1,0.00,-0.26627
435,0.00000,0.00000,0.00000,1,0.00,0.25976
440,0.00000,0.00000,0.00000,1,0.00,0.00938
445,0.00000,0.00000,0.00000,1,0.00,0.25228
450,0.00000,0.00000,0.00000,1,0.00,0.25439
455,0.00000,0.00000,0.02856,1,0.00,0.37226
460,0.00000,0.00000,0.01428,1,0.00,0.29760
465,0.00000,0.00000,0.00000,1,0.00,0.26392
470,0.00000,0.00000,0.01428,1,0.00,0.31808
475,0.00000,0.00000,0.01428,1,0.00,0.30511
480,0.00000,0.00000,-0.01428,1,0.00,-0.24954
485,0.00000,0.00000,0.00000,1,0.00,0.25141
490,0.00000,0.00000,0.01428,1,0.00,0.28953
495,0.00000,0.00000,0.00000,1,0.00,-0.21474
500,0.00000,0.00000,0.00000,1,0.00,-0.00070
505,0.00000,0.00000,0.01428,1,0.00,0.29528
510,0.00000,0.00000,0.01428,1,0.00,0.27885
515,0.00000,0.00000,-0.01428,1,0.00,-0.26121
520,0.00000,0.00000,0.00000,1,0.00,0.00526
525,0.00000,0.00000,0.01428,1,0.00,0.28868
530,0.00000,0.00000,-0.02856,1,0.00,-0.31932
535,0.00000,0.00000,0.01428,1,0.00,0.30913
540,0.00000,0.00000,0.01428,1,0.00,0.29949
545,0.00000,0.00000,-0.01428,1,0.00,-0.25292
550,0.00000,0.00000,0.00000,1,0.00,0.24788
555,0.00000,0.00000,0.01428,1,0.00,0.30962
560,0.00000,0.00000,0.00000,1,0.00,0.00842
565,0.00000,0.00000,-0.02856,1,0.00,-0.29441
570,0.00000,0.00000,0.00000,1,0.00,0.25789
575,0.00000,0.00000,0.00000,1,0.00,0.00029
580,0.00000,0.00000,-0.02856,1,0.00,-0.32414
585,0.00000,0.00000,-0.01428,1,0.00,-0.26281
590,0.00000,0.00000,0.01428,1,0.00,0.27128
595,0.00000,0.00000,-0.01428,1,0.00,-0.28577
600,0.00000,0.00000,-0.01428,1,0.00,-0.27157
605,0.00000,0.00000,0.01428,1,0.00,0.28468
610,0.00000,0.00000,0.02856,1,0.00,0.33661
615,0.00000,0.00000,-0.02856,1,0.00,-0.32641
620,0.00000,0.00000,0.00000,1,0.00,0.00215
625,0.00000,0.00000,0.00000,1,0.00,-0.22046
630,0.00000,0.00000,-0.02856,1,0.00,-0.33862
635,0.00000,0.00000,0.00000,1,0.00,0.00048
640,0.00000,0.00000,0.00000,1,0.00,-0.22564
645,0.00000,0.00000,-0.01428,1,0.00,-0.27069
650,0.00000,0.00000,-0.01428,1,0.00,-0.25315
655,0.00000,0.00000,0.01428,1,0.00,0.28776
660,0.00000,0.00000,0.00000,1,0.00,-0.21529
665,0.00000,0.00000,-0.01428,1,0.00,-0.26341
670,0.00000,0.00000,0.00000,1,0.00,0.00093
675,0.00000,0.00000,-0.01428,1,0.00,-0.28269
680,0.00000,0.00000,0.02856,1,0.00,0.33281
685,0.00000,0.00000,0.00000,1,0.00,0.00178
690,0.00000,0.00000,0.02856,1,0.00,0.34323
695,0.00000,0.00000,-0.01428,1,0.00,-0.26900
700,0.00000,0.00000,-0.01428,1,0.00,-0.24206
705,0.00000,0.00000,0.01428,1,0.00,0.31471
710,0.00000,0.00000,-0.01428,1,0.00,-0.25146
715,0.00000,0.00000,-0.01428,1,0.00,-0.24651
720,0.00000,0.00000,0.00000,1,0.00,0.27174
725,0.00000,0.00000,0.01428,1,0.00,0.28992
730,0.00000,0.00000,-0.01428,1,0.00,-0.26914
735,0.00000,0.00000,0.00000,1,0.00,-0.00182
740,0.00000,0.00000,0.01428,1,0.00,0.27446
745,0.00000,0.00000,0.00000,1,0.00,-0.21243
750,0.00000,0.00000,0.00000,1,0.00,0.00481
755,0.00000,0.00000,0.01428,1,0.00,0.29969
760,0.00000,0.00000,0.00000,1,0.00,-0.00104
765,0.00000,0.00000,-0.01428,1,0.00,-0.24198
770,0.00000,0.00000,0.01428,1,0.00,0.31061
775,0.00000,0.00000,0.00000,1,0.00,0.00739
780,0.00000,0.00000,-0.01428,1,0.00,-0.24945
785,0.00000,0.00000,0.00000,1,0.00,-0.00091
790,0.00000,0.00000,0.00000,1,0.00,0.25707
795,0.00000,0.00000,0.00000,1,0.00,0.00254
800,0.00000,0.00000,0.00000,1,0.00,0.25211
805,0.00000,0.00000,0.01428,1,0.00,0.28574
810,0.00000,0.00000,0.02856,1,0.00,0.32097
815,0.00000,0.00000,-0.02856,1,0.00,-0.33030
820,0.00000,0.00000,0.00000,1,0.00,-0.21568
825,0.00000,0.00000,0.01428,1,0.00,0.27744
830,0.00000,0.00000,-0.01428,1,0.00,-0.26761
835,0.00000,0.00000,-0.01428,1,0.00,-0.24369
840,0.00000,0.00000,0.01428,1,0.00,0.30066
845,0.00000,0.00000,-0.01428,1,0.00,-0.25460
850,0.00000,0.00000,-0.01428,1,0.00,-0.24279
855,0.00000,0.00000,0.01428,1,0.00,0.30597
860,0.00000,0.00000,0.01428,1,0.00,0.29353
865,0.00000,0.00000,-0.01428,1,0.00,-0.25355
870,0.00000,0.00000,0.01428,1,0.00,0.29598
875,0.00000,0.00000,-0.01428,1,0.00,-0.27620
880,0.00000,0.00000,-0.02856,1,0.00,-0.32203
885,0.00000,0.00000,-0.01428,1,0.00,-0.26099
890,0.00000,0.00000,0.01428,1,0.00,0.28210
895,0.00000,0.00000,0.00000,1,0.00,-0.00731
900,0.00000,0.00000,0.01428,1,0.00,0.29082
905,0.00000,0.00000,0.01428,1,0.00,0.29963
910,0.00000,0.00000,0.00000,1,0.00,0.00042
915,0.00000,0.00000,-0.01428,1,0.00,-0.25926
920,0.00000,0.00000,0.01428,1,0.00,0.31472
925,0.00000,0.00000,0.01428,1,0.00,0.27982
930,0.00000,0.00000,-0.02856,1,0.00,-0.33949
935,0.00000,0.00000,0.00000,1,0.00,-0.00421
940,0.00000,0.00000,0.00000,1,0.00,-0.00997
945,0.00000,0.00000,0.00000,1,0.00,-0.22355
950,0.00000,0.00000,0.00000,1,0.00,0.00151
955,0.00000,0.00000,0.02856,1,0.00,0.35286
960,0.00000,0.00000,0.00000,1,0.00,-0.00775
965,0.00000,0.00000,-0.01428,1,0.00,-0.25074
970,0.00000,0.00000,0.00000,1,0.00,0.25901
975,0.00000,0.00000,0.00000,1,0.00,0.00015
980,0.00000,0.00000,-0.02856,1,0.00,-0.30970
985,0.00000,0.00000,0.00000,1,0.00,0.00174
990,0.00000,0.00000,0.01428,1,0.00,0.28209
995,0.00000,0.00000,-0.01428,1,0.00,-0.26888
1000,0.00000,0.00000,-0.01428,1,0.00,-0.24112
1005,0.00000,0.00000,0.01428,1,0.00,0.31416
1010,0.00000,0.00000,0.00000,1,0.00,0.25681
1015,0.00000,0.00000,0.00000,1,0.00,0.25520
1020,0.00000,0.00000,0.00000,1,0.00,0.24708
1025,0.00000,0.00000,-0.01428,1,0.00,-0.27595
1030,0.00000,0.00000,-0.02856,1,0.00,-0.32951
1035,0.00000,0.00000,0.00000,1,0.00,0.00087
1040,0.00000,0.00000,0.01428,1,0.00,0.26933
1045,0.00000,0.00000,-0.01428,1,0.00,-0.28019
1050,0.00000,0.00000,-0.01428,1,0.00,-0.26906
1055,0.00000,0.00000,0.01428,1,0.00,0.29093
1060,0.00000,0.00000,-0.01428,1,0.00,-0.26827
1065,0.00000,0.00000,-0.01428,1,0.00,-0.25097
1070,0.00000,0.00000,0.00000,1,0.00,0.00245
1075,0.00000,0.00000,0.01428,1,0.00,0.27244
1080,0.00000,0.00000,-0.02856,1,0.00,-0.33984
1085,0.00000,0.00000,0.00000,1,0.00,-0.00995
1090,0.00000,0.00000,0.00000,1,0.00,-0.22596
1095,0.00000,0.00000,-0.01428,1,0.00,-0.27654
1100,0.00000,0.00000,0.00000,1,0.00,0.00802
1105,0.00000,0.00000,0.02856,1,0.00,0.35423
1110,0.00000,0.00000,0.00000,1,0.00,-0.00760
1115,0.00000,0.00000,-0.02856,1,0.00,-0.30883
1120,0.00000,0.00000,0.01428,1,0.00,0.30024
1125,0.00000,0.00000,-0.01428,1,0.00,-0.25998
1130,0.00000,0.00000,-0.02856,1,0.00,-0.31973
1135,0.00000,0.00000,-0.01428,1,0.00,-0.26395
1140,0.00000,0.00000,0.00000,1,0.00,-0.22113
1145,0.00000,0.00000,-0.04284,1,0.00,-0.38534
1150,0.00000,0.00000,-0.01428,1,0.00,-0.24479
1155,0.00000,0.00000,0.02856,1,0.00,0.35884
1160,0.00000,0.00000,0.01428,1,0.00,0.28606
1165,0.00000,0.00000,0.00000,1,0.00,0.00727
1170,0.00000,0.00000,0.00000,1,0.00,0.00264
1175,0.00000,0.00000,0.01428,1,0.00,0.28414
1180,0.00000,0.00000,-0.02856,1,0.00,-0.32462
1185,0.00000,0.00000,0.00000,1,0.00,0.24867
1190,0.00000,0.00000,0.01428,1,0.00,0.28219
1195,0.00000,0.00000,-0.01428,1,0.00,-0.26880
1200,0.00000,0.00000,0.00000,1,0.00,0.00178
1205,0.00000,0.00000,0.02856,1,0.00,0.34771
1210,0.00000,0.00000,0.00000,1,0.00,-0.21268
1215,0.00000,0.00000,-0.02856,1,0.00,-0.30567
1220,0.00000,0.00000,0.01428,1,0.00,0.30112
1225,0.00000,0.00000,0.01428,1,0.00,0.26595
1230,0.00000,0.00000,-0.02856,1,0.00,-0.33019
1235,0.00000,0.00000,0.00000,1,0.00,-0.21217
1240,0.00000,0.00000,0.02856,1,0.00,0.32931
1245,0.00000,0.00000,-0.01428,1,0.00,-0.27721
1250,0.00000,0.00000,0.00000,1,0.00,0.25032
1255,0.00000,0.00000,0.02856,1,0.00,0.35715
1260,0.00000,0.00000,0.00000,1,0.00,0.24695
1265,0.00000,0.00000,-0.01428,1,0.00,-0.21706
1270,0.00000,0.00000,0.01428,1,0.00,0.34549
1275,0.00000,0.00000,0.00000,1,0.00,0.26835
1280,0.00000,0.00000,-0.01428,1,0.00,-0.24904
1285,0.00000,0.00000,0.00000,1,0.00,0.25326
1290,0.00000,0.00000,0.01428,1,0.00,0.27925
1295,0.00000,0.00000,-0.02856,1,0.00,-0.33409
1300,0.00000,0.00000,0.00000,1,0.00,0.00453
1305,0.00000,0.00000,0.01428,1,0.00,0.29119
1310,0.00000,0.00000,-0.01428,1,0.00,-0.27071
1315,0.00000,0.00000,-0.01428,1,0.00,-0.25007
1320,0.00000,0.00000,0.00000,1,0.00,0.24764
1325,0.00000,0.00000,0.01428,1,0.00,0.27122
1330,0.00000,0.00000,-0.01428,1,0.00,-0.27306
1335,0.00000,0.00000,0.00000,1,0.00,0.00996
1340,0.00000,0.00000,0.02856,1,0.00,0.33788
1345,0.00000,0.00000,-0.01428,1,0.00,-0.27530
1350,0.00000,0.00000,-0.01428,1,0.00,-0.24336
1355,0.00000,0.00000,0.02856,1,0.00,0.35359
1360,0.00000,0.00000,0.01428,1,0.00,0.28345
1365,0.00000,0.00000,-0.01428,1,0.00,-0.25139
1370,0.00000,0.00000,0.01428,1,0.00,0.29560
1375,0.00000,0.00000,0.01428,1,0.00,0.27252
1380,0.00000,0.00000,-0.02856,1,0.00,-0.32876
1385,0.00000,0.00000,0.00000,1,0.00,-0.00525
1390,0.00000,0.00000,0.00000,1,0.00,-0.21868
1395,0.00000,0.00000,-0.01428,1,0.00,-0.27436
1400,0.00000,0.00000,-0.01428,1,0.00,-0.24818
1405,0.00000,0.00000,0.02856,1,0.00,0.34355
1410,0.00000,0.00000,-0.01428,1,0.00,-0.26323
1415,0.00000,0.00000,-0.01428,1,0.00,-0.24394
1420,0.00000,0.00000,0.01428,1,0.00,0.30599
1425,0.00000,0.00000,0.01428,1,0.00,0.29738
1430,0.00000,0.00000,-0.02856,1,0.00,-0.31185
1435,0.00000,0.00000,0.00000,1,0.00,0.26252
1440,0.00000,0.00000,0.01428,1,0.00,0.30688
1445,0.00000,0.00000,-0.01428,1,0.00,-0.25859
1450,0.00000,0.00000,0.00000,1,0.00,0.25910
1455,0.00000,0.00000,0.02856,1,0.00,0.35952
1460,0.00000,0.00000,0.01428,1,0.00,0.27669
1465,0.00000,0.00000,-0.02856,1,0.00,-0.31652
1470,0.00000,0.00000,0.01428,1,0.00,0.30329
1475,0.00000,0.00000,0.00000,1,0.00,-0.21963
1480,0.00000,0.00000,-0.01428,1,0.00,-0.27625
1485,0.00000,0.00000,0.00000,1,0.00,-0.00357
1490,0.00000,0.00000,0.01428,1,0.00,0.26459
1495,0.00000,0.00000,-0.01428,1,0.00,-0.28494
1500,0.00000,0.00000,0.00000,1,0.00,-0.00765
1505,0.00000,0.00000,0.02856,1,0.00,0.34606
1510,0.00000,0.00000,0.01428,1,0.00,0.28000
1515,0.00000,0.00000,-0.01428,1,0.00,-0.23814
1520,0.00000,0.00000,0.01428,1,0.00,0.31106
1525,0.00000,0.00000,0.00000,1,0.00,0.00136
1530,0.00000,0.00000,-0.02856,1,0.00,-0.30677
1535,0.00000,0.00000,-0.01428,1,0.00,-0.23150
1540,0.00000,0.00000,0.00000,1,0.00,0.00023
1545,0.00000,0.00000,0.00000,1,0.00,-0.00308
1550,0.00000,0.00000,0.01428,1,0.00,0.30987
1555,0.00000,0.00000,0.02856,1,0.00,0.35973
1560,0.00000,0.00000,-0.01428,1,0.00,-0.26131
1565,0.00000,0.00000,-0.01428,1,0.00,-0.24515
1570,0.00000,0.00000,0.00000,1,0.00,0.25743
1575,0.00000,0.00000,0.01428,1,0.00,0.27611
1580,0.00000,0.00000,-0.02856,1,0.00,-0.32632
1585,0.00000,0.00000,-0.01428,1,0.00,-0.26271
1590,0.00000,0.00000,0.00000,1,0.00,-0.21482
1595,0.00000,0.00000,-0.01428,1,0.00,-0.27178
1600,0.00000,0.00000,-0.01428,1,0.00,-0.25093
1605,0.00000,0.00000,0.02856,1,0.00,0.35138
1610,0.00000,0.00000,0.00000,1,0.00,-0.00786
1615,0.00000,0.00000,-0.02856,1,0.00,-0.30821
1620,0.00000,0.00000,0.01428,1,0.00,0.30624
1625,0.00000,0.00000,0.01428,1,0.00,0.27590
1630,0.00000,0.00000,0.01428,1,0.00,0.27664
1635,0.00000,0.00000,0.00000,1,0.00,-0.21648
1640,0.00000,0.00000,0.00000,1,0.00,-0.23301
1645,0.00000,0.00000,-0.01428,1,0.00,-0.28657
1650,0.00000,0.00000,0.00000,1,0.00,-0.00381
1655,0.00000,0.00000,0.02856,1,0.00,0.35647
1660,0.00000,0.00000,0.00000,1,0.00,0.24724
1665,0.00000,0.00000,-0.02856,1,0.00,-0.29027
1670,0.00000,0.00000,0.01428,1,0.00,0.30096
1675,0.00000,0.00000,-0.01428,1,0.00,-0.27178
1680,0.00000,0.00000,-0.02856,1,0.00,-0.33292
1685,0.00000,0.00000,0.00000,1,0.00,0.00613
1690,0.00000,0.00000,0.01428,1,0.00,0.28350
1695,0.00000,0.00000,-0.01428,1,0.00,-0.27378
1700,0.00000,0.00000,-0.01428,1,0.00,-0.25297
1705,0.00000,0.00000,0.02856,1,0.00,0.36459
1710,0.00000,0.00000,0.00000,1,0.00,0.00252
1715,0.00000,0.00000,-0.01428,1,0.00,-0.23017
1720,0.00000,0.00000,0.01428,1,0.00,0.32442
1725,0.00000,0.00000,0.01428,1,0.00,0.29479
1730,0.00000,0.00000,-0.02856,1,0.00,-0.30847
1735,0.00000,0.00000,0.00000,1,0.00,0.24813
1740,0.00000,0.00000,0.01428,1,0.00,0.30338
1745,0.00000,0.00000,-0.01428,1,0.00,-0.26635
1750,0.00000,0.00000,0.01428,1,0.00,0.28250
1755,0.00000,0.00000,0.02856,1,0.00,0.32852
1760,0.00000,0.00000,0.00000,1,0.00,-0.23159
1765,0.00000,0.00000,-0.01428,1,0.00,-0.26284
1770,0.00000,0.00000,0.01428,1,0.00,0.29229
1775,0.00000,0.00000,0.01428,1,0.00,0.26161
1780,0.00000,0.00000,-0.02856,1,0.00,-0.32875
1785,0.00000,0.00000,0.00000,1,0.00,-0.00493
1790,0.00000,0.00000,0.01428,1,0.00,0.27981
1795,0.00000,0.00000,-0.01428,1,0.00,-0.26253
1800,0.00000,0.00000,-0.01428,1,0.00,-0.23290
1805,0.00000,0.00000,0.01428,1,0.00,0.31761
1810,0.00000,0.00000,-0.01428,1,0.00,-0.25269
1815,0.00000,0.00000,-0.01428,1,0.00,-0.22990
1820,0.00000,0.00000,0.00000,1,0.00,0.26506
1825,0.00000,0.00000,0.00000,1,0.00,0.00269
1830,0.00000,0.00000,-0.02856,1,0.00,-0.31316
1835,0.00000,0.00000,0.02856,1,0.00,0.36739
1840,0.00000,0.00000,0.01428,1,0.00,0.27996
1845,0.00000,0.00000,-0.01428,1,0.00,-0.27449
1850,0.00000,0.00000,-0.01428,1,0.00,-0.25219
1855,0.00000,0.00000,0.00000,1,0.00,-0.00463
1860,0.00000,0.00000,0.00000,1,0.00,-0.00373
1865,0.00000,0.00000,-0.01428,1,0.00,-0.24846
1870,0.00000,0.00000,0.00000,1,0.00,0.00311
1875,0.00000,0.00000,-0.01428,1,0.00,-0.28485
1880,0.00000,0.00000,-0.02856,1,0.00,-0.33983
1885,0.00000,0.00000,0.00000,1,0.00,-0.00612
1890,0.00000,0.00000,0.01428,1,0.00,0.26285
1895,0.00000,0.00000,0.00000,1,0.00,-0.23284
1900,0.00000,0.00000,0.00000,1,0.00,-0.00711
1905,0.00000,0.00000,0.02856,1,0.00,0.33956
1910,0.00000,0.00000,-0.01428,1,0.00,-0.28019
1915,0.00000,0.00000,0.00000,1,0.00,0.00103
1920,0.00000,0.00000,0.00000,1,0.00,0.00065
1925,0.00000,0.00000,-0.01428,1,0.00,-0.26851
1930,0.00000,0.00000,-0.02856,1,0.00,-0.31507
1935,0.00000,0.00000,0.01428,1,0.00,0.31171
1940,0.00000,0.00000,0.00000,1,0.00,-0.00531
1945,0.00000,0.00000,-0.01428,1,0.00,-0.24413
1950,0.00000,0.00000,0.00000,1,0.00,0.25899
1955,0.00000,0.00000,0.02856,1,0.00,0.35553
1960,0.00000,0.00000,0.00000,1,0.00,-0.21488
1965,0.00000,0.00000,0.00000,1,0.00,-0.00949
1970,0.00000,0.00000,0.00000,1,0.00,-0.00091
1975,0.00000,0.00000,0.00000,1,0.00,-0.21250
1980,0.00000,0.00000,-0.02856,1,0.00,-0.31834
1985,0.00000,0.00000,0.00000,1,0.00,0.00377
1990,0.00000,0.00000,0.00000,1,0.00,-0.00567
1995,0.00000,0.00000,-0.01428,1,0.00,-0.25544
2000,0.00000,0.00000,-0.01428,1,0.00,-0.23218
2005,0.00000,0.00000,0.02856,1,0.00,0.37375
2010,0.00000,0.00000,0.00000,1,0.00,0.00762
2015,0.00000,0.00000,-0.01428,1,0.00,-0.23821
2020,0.00000,0.00000,0.00000,1,0.00,-0.00476
2025,0.00000,0.00000,0.01428,1,0.00,0.27520
2030,0.00000,0.00000,-0.02856,1,0.00,-0.33269
2035,0.00000,0.00000,0.00000,1,0.00,-0.21789
2040,0.00000,0.00000,0.01428,1,0.00,0.26225
2045,0.00000,0.00000,-0.01428,1,0.00,-0.26592
2050,0.00000,0.00000,0.00000,1,0.00,0.00916
2055,0.00000,0.00000,0.01428,1,0.00,0.29647
2060,0.00000,0.00000,0.01428,1,0.00,0.29296
2065,0.00000,0.00000,-0.01428,1,0.00,-0.24003
2070,0.00000,0.00000,0.00000,1,0.00,0.00980
2075,0.00000,0.00000,0.01428,1,0.00,0.28828
2080,0.00000,0.00000,-0.01428,1,0.00,-0.27224
2085,0.00000,0.00000,0.00000,1,0.00,-0.00764
2090,0.00000,0.00000,0.00000,1,0.00,-0.22762
2095,0.00000,0.00000,-0.01428,1,0.00,-0.27617
2100,0.00000,0.00000,0.00000,1,0.00,0.00220
2105,0.00000,0.00000,0.01428,1,0.00,0.29935
2110,0.00000,0.00000,-0.01428,1,0.00,-0.26323
2115,0.00000,0.00000,-0.01428,1,0.00,-0.23682
2120,0.00000,0.00000,0.00000,1,0.00,0.26090
2125,0.00000,0.00000,0.01428,1,0.00,0.29708
2130,0.00000,0.00000,-0.01428,1,0.00,-0.26293
2135,0.00000,0.00000,0.00000,1,0.00,0.25128
2140,0.00000,0.00000,0.00000,1,0.00,-0.00886
2145,0.00000,0.00000,-0.01428,1,0.00,-0.26781
2150,0.00000,0.00000,0.00000,1,0.00,0.24699
2155,0.00000,0.00000,0.02856,1,0.00,0.35382
2160,0.00000,0.00000,-0.01428,1,0.00,-0.26102
2165,0.00000,0.00000,-0.01428,1,0.00,-0.25689
2170,0.00000,0.00000,0.01428,1,0.00,0.30557
2175,0.00000,0.00000,0.02856,1,0.00,0.34119
2180,0.00000,0.00000,-0.02856,1,0.00,-0.33381
2185,0.00000,0.00000,0.00000,1,0.00,-0.00329
2190,0.00000,0.00000,0.01428,1,0.00,0.27677
2195,0.00000,0.00000,-0.01428,1,0.00,-0.27456
2200,0.00000,0.00000,-0.01428,1,0.00,-0.26414
2205,0.00000,0.00000,0.01428,1,0.00,0.28316
2210,0.00000,0.00000,0.00000,1,0.00,-0.00800
2215,0.00000,0.00000,0.00000,1,0.00,0.00904
2220,0.00000,0.00000,0.00000,1,0.00,0.00440
2225,0.00000,0.00000,0.00000,1,0.00,-0.00444
2230,0.00000,0.00000,-0.02856,1,0.00,-0.31749
2235,0.00000,0.00000,0.01428,1,0.00,0.31180
2240,0.00000,0.00000,-0.01428,1,0.00,-0.25432
2245,0.00000,0.00000,-0.01428,1,0.00,-0.25677
2250,0.00000,0.00000,-0.01428,1,0.00,-0.24784
2255,0.00000,0.00000,0.00000,1,0.00,0.00201
2260,0.00000,0.00000,-0.01428,1,0.00,-0.26382
2265,0.00000,0.00000,0.00000,1,0.00,0.25490
2270,0.00000,0.00000,0.01428,1,0.00,0.30194
2275,0.00000,0.00000,0.00000,1,0.00,-0.21544
2280,0.00000,0.00000,-0.02856,1,0.00,-0.32777
2285,0.00000,0.00000,0.01428,1,0.00,0.30837
2290,0.00000,0.00000,0.00000,1,0.00,-0.21869
2295,0.00000,0.00000,-0.01428,1,0.00,-0.28463
2300,0.00000,0.00000,0.00000,1,0.00,-0.00783
2305,0.00000,0.00000,0.01428,1,0.00,0.27921
2310,0.00000,0.00000,0.00000,1,0.00,-0.22592
2315,0.00000,0.00000,-0.01428,1,0.00,-0.26566
2320,0.00000,0.00000,0.01428,1,0.00,0.29088
2325,0.00000,0.00000,0.00000,1,0.00,-0.00785
2330,0.00000,0.00000,-0.01428,1,0.00,-0.26704
2335,0.00000,0.00000,0.01428,1,0.00,0.29144
2340,0.00000,0.00000,0.01428,1,0.00,0.26902
2345,0.00000,0.00000,-0.01428,1,0.00,-0.26221
2350,0.00000,0.00000,0.00000,1,0.00,-0.00221
2355,0.00000,0.00000,0.01428,1,0.00,0.29119
2360,0.00000,0.00000,0.00000,1,0.00,-0.00238
