==============================================================================
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V),Ball
15480,0.00000,0.00000,0.01428,1,-1.00,0.13566,401.00
15485,0.00000,0.00000,0.01428,1,-1.00,0.11494,347.00
15490,0.00000,0.00000,-0.02856,1,-1.00,-0.66490,422.00
15495,0.00000,0.00000,-0.01428,1,-1.00,-0.58849,404.00
15500,0.00000,0.00000,0.00000,1,-1.00,-0.00137,369.00
15505,0.00000,0.00000,0.00000,1,-1.00,0.00746,382.00
15510,0.00000,0.00000,-0.01428,1,-1.00,-0.58197,418.00
15515,0.00000,0.00000,0.01428,1,-1.00,0.16046,370.00
15520,0.00000,0.00000,0.00000,1,-1.00,0.00678,373.00
15525,0.00000,0.00000,-0.01428,1,-1.00,-0.58778,423.00
15530,0.00000,0.00000,-0.01428,1,-1.00,-0.58091,402.00
15535,0.00000,0.00000,0.01428,1,-1.00,0.13509,358.00
15540,0.00000,0.00000,-0.02856,1,-1.00,-0.67326,422.00
15545,0.00000,0.00000,0.00000,1,-1.00,-0.55182,408.00
15550,0.00000,0.00000,0.00000,1,-1.00,-0.55091,378.00
15555,0.00000,0.00000,0.00000,1,-1.00,-0.55458,379.00
15560,0.00000,0.00000,0.00000,1,-1.00,-0.00239,428.00
15565,0.00000,0.00000,0.01428,1,-1.00,0.14624,363.00
15570,0.00000,0.00000,-0.01428,1,-1.00,-0.60219,377.00
15575,0.00000,0.00000,0.00000,1,-1.00,0.00795,421.00
15580,0.00000,0.00000,0.00000,1,-1.00,0.09197,402.00
15585,0.00000,0.00000,0.00000,1,-1.00,-0.00896,357.00
15590,0.00000,0.00000,-0.01428,1,-1.00,-0.60330,422.00
15595,0.00000,0.00000,-0.02856,1,-1.00,-0.64879,408.00
15600,0.00000,0.00000,0.01428,1,-1.00,0.12049,362.00
15605,0.00000,0.00000,0.00000,1,-1.00,-0.56514,381.00
15610,0.00000,0.00000,-0.01428,1,-1.00,-0.61008,411.00
15615,0.00000,0.00000,0.01428,1,-1.00,0.13881,363.00
15620,0.00000,0.00000,0.00000,1,-1.00,-0.00729,376.00
15625,0.00000,0.00000,-0.01428,1,-1.00,-0.59289,421.00
15630,0.00000,0.00000,-0.01428,1,-1.00,-0.58742,402.00
15635,0.00000,0.00000,0.04284,1,-1.00,0.24954,336.00
15640,0.00000,0.00000,0.04284,1,-1.00,0.23806,421.00
15645,0.00000,0.00000,-0.01428,1,-1.00,-0.58830,408.00
15650,0.00000,0.00000,0.00000,1,-1.00,-0.00812,364.00
15655,0.00000,0.00000,0.00000,1,-1.00,0.00067,383.00
15660,0.00000,0.00000,0.00000,1,-1.00,0.09084,423.00
15665,0.00000,0.00000,0.01428,1,-1.00,0.14962,364.00
15670,0.00000,0.00000,0.01428,1,-1.00,0.14488,377.00
15675,0.00000,0.00000,-0.02856,1,-1.00,-0.63729,420.00
15680,0.00000,0.00000,-0.01428,1,-1.00,-0.59606,401.00
15685,0.00000,0.00000,0.00000,1,-1.00,0.00009,360.00
15690,0.00000,0.00000,-0.01428,1,-1.00,-0.60125,419.00
15695,0.00000,0.00000,0.00000,1,-1.00,0.00182,406.00
15700,0.00000,0.00000,0.01428,1,-1.00,0.13929,364.00
15705,0.00000,0.00000,-0.02856,1,-1.00,-0.67084,382.00
15710,0.00000,0.00000,-0.01428,1,-1.00,-0.58699,420.00
15715,0.00000,0.00000,0.00000,1,-1.00,0.10307,363.00
15720,0.00000,0.00000,0.00000,1,-1.00,0.09000,377.00
15725,0.00000,0.00000,-0.01428,1,-1.00,-0.58145,419.00
15730,0.00000,0.00000,0.00000,1,-1.00,0.09702,402.00
15735,0.00000,0.00000,0.00000,1,-1.00,0.09263,354.00
15740,0.00000,0.00000,-0.01428,1,-1.00,-0.60612,419.00
15745,0.00000,0.00000,-0.01428,1,-1.00,-0.58566,406.00
15750,0.00000,0.00000,0.00000,1,-1.00,0.10887,366.00
15755,0.00000,0.00000,0.00000,1,-1.00,-0.55233,383.00
15760,0.00000,0.00000,0.02856,1,-1.00,0.16338,389.00
15765,0.00000,0.00000,0.00000,1,-1.00,-0.57474,362.00
15770,0.00000,0.00000,0.01428,1,-1.00,0.09670,382.00
15775,0.00000,0.00000,-0.01428,1,-1.00,-0.63069,419.00
15780,0.00000,0.00000,-0.01428,1,-1.00,-0.61390,400.00
15785,0.00000,0.00000,0.00000,1,-1.00,-0.57634,356.00
15790,0.00000,0.00000,-0.05712,1,-1.00,-0.80643,409.00
15795,0.00000,0.00000,-0.01428,1,-1.00,-0.61021,403.00
15800,0.00000,0.00000,0.02856,1,-1.00,0.18506,378.00
15805,0.00000,0.00000,0.00000,1,-1.00,-0.00327,387.00
15810,0.00000,0.00000,0.00000,1,-1.00,0.09942,413.00
15815,0.00000,0.00000,-0.01428,1,-1.00,-0.59365,366.00
15820,0.00000,0.00000,0.00000,1,-1.00,-0.00193,384.00
15825,0.00000,0.00000,0.01428,1,-1.00,0.14533,417.00
15830,0.00000,0.00000,-0.01428,1,-1.00,-0.57871,397.00
15835,0.00000,0.00000,0.00000,1,-1.00,0.00943,353.00
15840,0.00000,0.00000,-0.01428,1,-1.00,-0.58680,424.00
15845,0.00000,0.00000,-0.01428,1,-1.00,-0.58296,411.00
15850,0.00000,0.00000,0.01428,1,-1.00,0.14270,356.00
15855,0.00000,0.00000,0.00000,1,-1.00,0.00149,380.00
15860,0.00000,0.00000,-0.01428,1,-1.00,-0.59118,416.00
15865,0.00000,0.00000,0.01428,1,-1.00,0.14145,362.00
15870,0.00000,0.00000,0.00000,1,-1.00,0.09998,374.00
15875,0.00000,0.00000,-0.02856,1,-1.00,-0.65521,419.00
15880,0.00000,0.00000,-0.01428,1,-1.00,-0.59617,401.00
15885,0.00000,0.00000,0.00000,1,-1.00,-0.56447,340.00
15890,0.00000,0.00000,-0.02856,1,-1.00,-0.69616,421.00
15895,0.00000,0.00000,-0.01428,1,-1.00,-0.61374,410.00
15900,0.00000,0.00000,0.00000,1,-1.00,-0.57839,363.00
15905,0.00000,0.00000,0.00000,1,-1.00,-0.56592,382.00
15910,0.00000,0.00000,0.00000,1,-1.00,0.09759,421.00
15915,0.00000,0.00000,0.01428,1,-1.00,0.15830,359.00
15920,0.00000,0.00000,-0.01428,1,-1.00,-0.57646,378.00
15925,0.00000,0.00000,-0.01428,1,-1.00,-0.59590,419.00
15930,0.00000,0.00000,0.00000,1,-1.00,-0.00353,402.00
15935,0.00000,0.00000,0.00000,1,-1.00,0.00699,358.00
15940,0.00000,0.00000,-0.01428,1,-1.00,-0.60958,423.00
15945,0.00000,0.00000,0.00000,1,-1.00,-0.00914,413.00
15950,0.00000,0.00000,0.00000,1,-1.00,-0.55313,365.00
15955,0.00000,0.00000,-0.02856,1,-1.00,-0.67763,382.00
15960,0.00000,0.00000,-0.01428,1,-1.00,-0.60028,424.00
15965,0.00000,0.00000,0.01428,1,-1.00,0.14135,361.00
15970,0.00000,0.00000,0.00000,1,-1.00,-0.55441,377.00
15975,0.00000,0.00000,-0.01428,1,-1.00,-0.60410,418.00
15980,0.00000,0.00000,-0.01428,1,-1.00,-0.59840,402.00
15985,0.00000,0.00000,0.01428,1,-1.00,0.11594,355.00
15990,0.00000,0.00000,0.00000,1,-1.00,-0.56457,423.00
15995,0.00000,0.00000,0.00000,1,-1.00,-0.00391,411.00
16000,0.00000,0.00000,0.01428,1,-1.00,0.12938,367.00
16005,0.00000,0.00000,-0.02856,1,-1.00,-0.65760,384.00
16010,0.00000,0.00000,-0.01428,1,-1.00,-0.58295,401.00
16015,0.00000,0.00000,0.07140,1,-1.00,0.38800,364.00
16020,0.00000,0.00000,0.00000,1,-1.00,0.09485,380.00
16025,0.00000,0.00000,-0.02856,1,-1.00,-0.63396,417.00
16030,0.00000,0.00000,0.00000,1,-1.00,0.00526,400.00
16035,0.00000,0.00000,0.00000,1,-1.00,-0.55002,364.00
16040,0.00000,0.00000,-0.01428,1,-1.00,-0.60450,416.00
16045,0.00000,0.00000,0.00000,1,-1.00,0.00201,404.00
16050,0.00000,0.00000,0.00000,1,-1.00,-0.00789,370.00
16055,0.00000,0.00000,0.00000,1,-1.00,-0.00614,384.00
16060,0.00000,0.00000,0.00000,1,-1.00,0.00662,413.00
16065,0.00000,0.00000,0.00000,1,-1.00,-0.00448,367.00
16070,0.00000,0.00000,0.00000,1,-1.00,-0.00715,382.00
16075,0.00000,0.00000,-0.01428,1,-1.00,-0.58479,416.00
16080,0.00000,0.00000,0.00000,1,-1.00,0.10040,399.00
16085,0.00000,0.00000,-0.01428,1,-1.00,-0.58463,381.00
16090,0.00000,0.00000,0.00000,1,-1.00,-0.00005,408.00
16095,0.00000,0.00000,-0.01428,1,-1.00,-0.57919,404.00
16100,0.00000,0.00000,0.04284,1,-1.00,0.26506,366.00
16105,0.00000,0.00000,-0.01428,1,-1.00,-0.60042,386.00
16110,0.00000,0.00000,-0.01428,1,-1.00,-0.58196,413.00
16115,0.00000,0.00000,0.00000,1,-1.00,-0.00433,371.00
16120,0.00000,0.00000,0.00000,1,-1.00,-0.57170,382.00
16125,0.00000,0.00000,0.01428,1,-1.00,0.15953,414.00
16130,0.00000,0.00000,0.00000,1,-1.00,0.09118,399.00
16135,0.00000,0.00000,0.01428,1,-1.00,0.10773,361.00
16140,0.00000,0.00000,-0.01428,1,-1.00,-0.62833,416.00
16145,0.00000,0.00000,0.00000,1,-1.00,-0.56033,406.00
16150,0.00000,0.00000,0.00000,1,-1.00,-0.56115,369.00
16155,0.00000,0.00000,-0.01428,1,-1.00,-0.60736,384.00
16160,0.00000,0.00000,0.00000,1,-1.00,-0.00111,413.00
16165,0.00000,0.00000,-0.01428,1,-1.00,-0.59231,367.00
16170,0.00000,0.00000,0.00000,1,-1.00,0.00514,381.00
16175,0.00000,0.00000,-0.01428,1,-1.00,-0.59132,411.00
16180,0.00000,0.00000,0.00000,1,-1.00,0.00650,398.00
16185,0.00000,0.00000,-0.01428,1,-1.00,-0.60048,371.00
16190,0.00000,0.00000,-0.01428,1,-1.00,-0.59731,414.00
16195,0.00000,0.00000,-0.02856,1,-1.00,-0.65351,403.00
16200,0.00000,0.00000,0.00000,1,-1.00,0.09156,370.00
16205,0.00000,0.00000,-0.01428,1,-1.00,-0.60345,385.00
16210,0.00000,0.00000,-0.02856,1,-1.00,-0.62597,411.00
16215,0.00000,0.00000,0.02856,1,-1.00,0.20322,367.00
16220,0.00000,0.00000,0.00000,1,-1.00,-0.00912,380.00
16225,0.00000,0.00000,0.08568,1,-1.00,0.41249,391.00
16230,0.00000,0.00000,0.00000,1,-1.00,-0.55058,398.00
16235,0.00000,0.00000,0.00000,1,-1.00,-0.00339,355.00
16240,0.00000,0.00000,0.00000,1,-1.00,-0.55158,422.00
16245,0.00000,0.00000,-0.05712,1,-1.00,-0.77232,407.00
16250,0.00000,0.00000,0.01428,1,-1.00,0.11573,364.00
16255,0.00000,0.00000,-0.01428,1,-1.00,-0.61766,383.00
16260,0.00000,0.00000,-0.01428,1,-1.00,-0.61361,407.00
16265,0.00000,0.00000,0.01428,1,-1.00,0.11608,362.00
16270,0.00000,0.00000,0.00000,1,-1.00,-0.55117,380.00
16275,0.00000,0.00000,-0.01428,1,-1.00,-0.60987,414.00
16280,0.00000,0.00000,0.00000,1,-1.00,0.00017,399.00
16285,0.00000,0.00000,0.00000,1,-1.00,-0.00189,364.00
16290,0.00000,0.00000,0.00000,1,-1.00,0.00621,410.00
16295,0.00000,0.00000,-0.01428,1,-1.00,-0.59024,407.00
16300,0.00000,0.00000,0.01428,1,-1.00,0.15028,368.00
16305,0.00000,0.00000,0.00000,1,-1.00,-0.00028,384.00
16310,0.00000,0.00000,0.00000,1,-1.00,0.10203,419.00
16315,0.00000,0.00000,0.01428,1,-1.00,0.16275,366.00
16320,0.00000,0.00000,0.00000,1,-1.00,0.09822,379.00
16325,0.00000,0.00000,-0.02856,1,-1.00,-0.60626,419.00
16330,0.00000,0.00000,-0.01428,1,-1.00,-0.57678,399.00
16335,0.00000,0.00000,0.01428,1,-1.00,0.20157,363.00
16340,0.00000,0.00000,-0.01428,1,-1.00,-0.58714,422.00
16345,0.00000,0.00000,0.00000,1,-1.00,-0.56854,406.00
16350,0.00000,0.00000,0.00000,1,-1.00,-0.57619,368.00
16355,0.00000,0.00000,0.01428,1,-1.00,-0.56662,386.00
16360,0.00000,0.00000,-0.01428,1,-1.00,-0.64200,417.00
16365,0.00000,0.00000,0.01428,1,-1.00,0.11077,362.00
16370,0.00000,0.00000,-0.01428,1,-1.00,-0.61789,377.00
16375,0.00000,0.00000,0.00000,1,-1.00,0.00583,406.00
16380,0.00000,0.00000,0.00000,1,-1.00,0.09536,399.00
16385,0.00000,0.00000,0.01428,1,-1.00,0.14393,367.00
16390,0.00000,0.00000,-0.01428,1,-1.00,-0.59130,411.00
16395,0.00000,0.00000,0.00000,1,-1.00,0.00896,399.00
16400,0.00000,0.00000,0.01428,1,-1.00,0.15029,375.00
16405,0.00000,0.00000,0.00000,1,-1.00,-0.00245,387.00
16410,0.00000,0.00000,0.04284,1,-1.00,0.26293,387.00
16415,0.00000,0.00000,0.00000,1,-1.00,0.09004,371.00
16420,0.00000,0.00000,0.01428,1,-1.00,0.13593,383.00
16425,0.00000,0.00000,0.00000,1,-1.00,0.00128,417.00
16430,0.00000,0.00000,-0.01428,1,-1.00,-0.59322,402.00
16435,0.00000,0.00000,0.00000,1,-1.00,-0.55587,385.00
16440,0.00000,0.00000,-0.01428,1,-1.00,-0.61615,423.00
16445,0.00000,0.00000,-0.01428,1,-1.00,-0.58833,411.00
16450,0.00000,0.00000,0.00000,1,-1.00,0.00980,369.00
16455,0.00000,0.00000,0.00000,1,-1.00,0.09364,384.00
16460,0.00000,0.00000,-0.01428,1,-1.00,-0.58184,421.00
16465,0.00000,0.00000,0.00000,1,-1.00,0.10664,368.00
16470,0.00000,0.00000,0.00000,1,-1.00,0.00655,380.00
16475,0.00000,0.00000,-0.01428,1,-1.00,-0.58184,414.00
16480,0.00000,0.00000,-0.01428,1,-1.00,-0.59410,399.00
16485,0.00000,0.00000,0.01428,1,-1.00,0.13896,369.00
16490,0.00000,0.00000,-0.01428,1,-1.00,-0.59941,415.00
16495,0.00000,0.00000,-0.01428,1,-1.00,-0.58530,402.00
16500,0.00000,0.00000,0.00000,1,-1.00,-0.00528,383.00
16505,0.00000,0.00000,-0.01428,1,-1.00,-0.60181,385.00
16510,0.00000,0.00000,-0.01428,1,-1.00,-0.59282,405.00
16515,0.00000,0.00000,0.00000,1,-1.00,-0.55007,374.00
16520,0.00000,0.00000,0.01428,1,-1.00,0.14862,382.00
16525,0.00000,0.00000,-0.02856,1,-1.00,-0.66958,406.00
16530,0.00000,0.00000,-0.01428,1,-1.00,-0.62001,396.00
16535,0.00000,0.00000,0.02856,1,-1.00,0.16181,363.00
16540,0.00000,0.00000,-0.01428,1,-1.00,-0.64662,411.00
16545,0.00000,0.00000,-0.01428,1,-1.00,-0.63746,402.00
16550,0.00000,0.00000,0.00000,1,-1.00,-0.57412,377.00
16555,0.00000,0.00000,-0.01428,1,-1.00,-0.62739,387.00
16560,0.00000,0.00000,-0.01428,1,-1.00,-0.61073,410.00
16565,0.00000,0.00000,0.00000,1,-1.00,0.00316,367.00
16570,0.00000,0.00000,0.00000,1,-1.00,-0.00099,384.00
16575,0.00000,0.00000,-0.02856,1,-1.00,-0.65271,409.00
16580,0.00000,0.00000,0.00000,1,-1.00,0.09110,398.00
16585,0.00000,0.00000,0.00000,1,-1.00,0.00542,372.00
16590,0.00000,0.00000,-0.01428,1,-1.00,-0.60392,410.00
16595,0.00000,0.00000,-0.01428,1,-1.00,-0.58438,404.00
16600,0.00000,0.00000,0.00000,1,-1.00,0.00509,369.00
16605,0.00000,0.00000,0.00000,1,-1.00,-0.00593,384.00
16610,0.00000,0.00000,-0.02856,1,-1.00,-0.65384,415.00
16615,0.00000,0.00000,0.00000,1,-1.00,0.00188,371.00
16620,0.00000,0.00000,0.00000,1,-1.00,-0.00442,381.00
16625,0.00000,0.00000,-0.01428,1,-1.00,-0.60283,408.00
16630,0.00000,0.00000,0.00000,1,-1.00,0.09782,398.00
16635,0.00000,0.00000,0.01428,1,-1.00,0.13430,372.00
16640,0.00000,0.00000,-0.01428,1,-1.00,-0.61683,411.00
16645,0.00000,0.00000,-0.01428,1,-1.00,-0.58747,401.00
16650,0.00000,0.00000,0.00000,1,-1.00,-0.00204,377.00
16655,0.00000,0.00000,0.01428,1,-1.00,0.12011,388.00
16660,0.00000,0.00000,-0.02856,1,-1.00,-0.66624,391.00
16665,0.00000,0.00000,0.01428,1,-1.00,0.12485,374.00
16670,0.00000,0.00000,0.00000,1,-1.00,-0.55824,384.00
16675,0.00000,0.00000,-0.01428,1,-1.00,-0.60720,409.00
16680,0.00000,0.00000,-0.01428,1,-1.00,-0.59311,397.00
16685,0.00000,0.00000,0.01428,1,-1.00,0.12462,377.00
16690,0.00000,0.00000,-0.01428,1,-1.00,-0.60274,415.00
16695,0.00000,0.00000,-0.02856,1,-1.00,-0.64992,402.00
16700,0.00000,0.00000,0.00000,1,-1.00,0.00377,377.00
16705,0.00000,0.00000,-0.01428,1,-1.00,-0.60187,388.00
16710,0.00000,0.00000,-0.01428,1,-1.00,-0.59577,410.00
16715,0.00000,0.00000,0.01428,1,-1.00,0.15059,373.00
16720,0.00000,0.00000,0.01428,1,-1.00,0.13041,383.00
16725,0.00000,0.00000,-0.01428,1,-1.00,-0.59835,409.00
16730,0.00000,0.00000,0.00000,1,-1.00,0.09081,398.00
16735,0.00000,0.00000,0.01428,1,-1.00,0.14008,372.00
16740,0.00000,0.00000,-0.02856,1,-1.00,-0.65495,415.00
16745,0.00000,0.00000,-0.01428,1,-1.00,-0.58595,403.00
16750,0.00000,0.00000,0.00000,1,-1.00,0.00280,373.00
16755,0.00000,0.00000,0.00000,1,-1.00,-0.55339,386.00
16760,0.00000,0.00000,-0.01428,1,-1.00,-0.60959,408.00
16765,0.00000,0.00000,-0.04284,1,-1.00,-0.70375,376.00
16770,0.00000,0.00000,0.01428,1,-1.00,0.11871,382.00
16775,0.00000,0.00000,-0.01428,1,-1.00,-0.60531,409.00
16780,0.00000,0.00000,-0.01428,1,-1.00,-0.60061,397.00
16785,0.00000,0.00000,0.00000,1,-1.00,-0.55083,362.00
16790,0.00000,0.00000,-0.01428,1,-1.00,-0.62202,408.00
16795,0.00000,0.00000,-0.01428,1,-1.00,-0.60132,402.00
16800,0.00000,0.00000,0.00000,1,-1.00,-0.00572,378.00
16805,0.00000,0.00000,0.01428,1,-1.00,0.11378,388.00
16810,0.00000,0.00000,-0.01428,1,-1.00,-0.60423,405.00
16815,0.00000,0.00000,0.04284,1,-1.00,0.25248,376.00
16820,0.00000,0.00000,0.00000,1,-1.00,-0.00438,383.00
16825,0.00000,0.00000,-0.01428,1,-1.00,-0.58924,413.00
16830,0.00000,0.00000,-0.01428,1,-1.00,-0.57441,399.00
16835,0.00000,0.00000,0.01428,1,-1.00,0.13747,371.00
16840,0.00000,0.00000,-0.01428,1,-1.00,-0.60967,415.00
16845,0.00000,0.00000,-0.01428,1,-1.00,-0.59755,401.00
16850,0.00000,0.00000,0.01428,1,-1.00,0.11711,376.00
16855,0.00000,0.00000,0.00000,1,-1.00,-0.56324,388.00
16860,0.00000,0.00000,-0.01428,1,-1.00,-0.61516,403.00
16865,0.00000,0.00000,0.00000,1,-1.00,-0.00255,375.00
16870,0.00000,0.00000,0.01428,1,-1.00,0.14132,384.00
16875,0.00000,0.00000,0.00000,1,-1.00,-0.56164,408.00
16880,0.00000,0.00000,0.00000,1,-1.00,0.09171,397.00
16885,0.00000,0.00000,0.00000,1,-1.00,0.09639,370.00
16890,0.00000,0.00000,-0.02856,1,-1.00,-0.64191,413.00
16895,0.00000,0.00000,-0.01428,1,-1.00,-0.57505,403.00
16900,0.00000,0.00000,0.01428,1,-1.00,0.15966,377.00
16905,0.00000,0.00000,0.01428,1,-1.00,0.14934,387.00
16910,0.00000,0.00000,-0.01428,1,-1.00,-0.57961,397.00
16915,0.00000,0.00000,0.01428,1,-1.00,0.16991,374.00
16920,0.00000,0.00000,0.00000,1,-1.00,0.00345,385.00
16925,0.00000,0.00000,-0.01428,1,-1.00,-0.57599,407.00
16930,0.00000,0.00000,-0.01428,1,-1.00,-0.58972,397.00
16935,0.00000,0.00000,0.00000,1,-1.00,-0.55600,374.00
16940,0.00000,0.00000,-0.01428,1,-1.00,-0.63376,407.00
16945,0.00000,0.00000,0.00000,1,-1.00,-0.55560,401.00
16950,0.00000,0.00000,0.00000,1,-1.00,-0.55644,378.00
16955,0.00000,0.00000,-0.01428,1,-1.00,-0.62167,387.00
16960,0.00000,0.00000,-0.01428,1,-1.00,-0.60303,409.00
16965,0.00000,0.00000,0.01428,1,-1.00,0.14019,375.00
16970,0.00000,0.00000,-0.01428,1,-1.00,-0.60409,384.00
16975,0.00000,0.00000,0.00000,1,-1.00,-0.00733,404.00
16980,0.00000,0.00000,0.00000,1,-1.00,0.00663,397.00
16985,0.00000,0.00000,0.02856,1,-1.00,0.19419,369.00
16990,0.00000,0.00000,0.00000,1,-1.00,-0.00924,414.00
16995,0.00000,0.00000,-0.01428,1,-1.00,-0.60261,401.00
17000,0.00000,0.00000,-0.01428,1,-1.00,-0.61478,372.00
17005,0.00000,0.00000,0.00000,1,-1.00,-0.56121,385.00
17010,0.00000,0.00000,-0.01428,1,-1.00,-0.59602,412.00
17015,0.00000,0.00000,0.01428,1,-1.00,0.15711,370.00
17020,0.00000,0.00000,0.00000,1,-1.00,-0.00011,382.00
17025,0.00000,0.00000,0.00000,1,-1.00,0.00341,408.00
17030,0.00000,0.00000,-0.02856,1,-1.00,-0.65321,393.00
17035,0.00000,0.00000,0.00000,1,-1.00,-0.55084,374.00
17040,0.00000,0.00000,-0.01428,1,-1.00,-0.61452,411.00
17045,0.00000,0.00000,-0.01428,1,-1.00,-0.60090,399.00
17050,0.00000,0.00000,0.01428,1,-1.00,0.13167,381.00
17055,0.00000,0.00000,0.01428,1,-1.00,0.13780,390.00
17060,0.00000,0.00000,-0.01428,1,-1.00,-0.58583,408.00
17065,0.00000,0.00000,0.01428,1,-1.00,0.14315,367.00
17070,0.00000,0.00000,0.00000,1,-1.00,-0.00304,383.00
17075,0.00000,0.00000,-0.01428,1,-1.00,-0.58280,411.00
17080,0.00000,0.00000,0.01428,1,-1.00,0.14526,400.00
17085,0.00000,0.00000,0.01428,1,-1.00,0.14712,374.00
17090,0.00000,0.00000,-0.01428,1,-1.00,-0.59681,413.00
17095,0.00000,0.00000,-0.01428,1,-1.00,-0.58344,404.00
17100,0.00000,0.00000,0.00000,1,-1.00,0.00454,375.00
17105,0.00000,0.00000,0.00000,1,-1.00,-0.55605,387.00
17110,0.00000,0.00000,-0.01428,1,-1.00,-0.62294,410.00
17115,0.00000,0.00000,0.00000,1,-1.00,-0.55381,374.00
17120,0.00000,0.00000,0.02856,1,-1.00,0.17852,381.00
17125,0.00000,0.00000,0.04284,1,-1.00,0.25148,391.00
17130,0.00000,0.00000,-0.01428,1,-1.00,-0.59611,400.00
17135,0.00000,0.00000,0.00000,1,-1.00,0.00613,368.00
17140,0.00000,0.00000,-0.01428,1,-1.00,-0.61241,410.00
17145,0.00000,0.00000,0.00000,1,-1.00,-0.00043,404.00
17150,0.00000,0.00000,0.00000,1,-1.00,0.00740,374.00
17155,0.00000,0.00000,0.05712,1,-1.00,0.31251,389.00
17160,0.00000,0.00000,-0.01428,1,-1.00,-0.57610,401.00
17165,0.00000,0.00000,0.01428,1,-1.00,0.17205,377.00
17170,0.00000,0.00000,0.01428,1,-1.00,0.14787,387.00
17175,0.00000,0.00000,0.00000,1,-1.00,0.09516,403.00
17180,0.00000,0.00000,0.00000,1,-1.00,0.09436,397.00
17185,0.00000,0.00000,-0.01428,1,-1.00,-0.60175,362.00
17190,0.00000,0.00000,-0.01428,1,-1.00,-0.59632,409.00
17195,0.00000,0.00000,-0.01428,1,-1.00,-0.58484,403.00
17200,0.00000,0.00000,0.02856,1,-1.00,0.19608,379.00
17205,0.00000,0.00000,-0.01428,1,-1.00,-0.60667,387.00
17210,0.00000,0.00000,-0.01428,1,-1.00,-0.60112,410.00
17215,0.00000,0.00000,0.00000,1,-1.00,0.00912,373.00
17220,0.00000,0.00000,0.00000,1,-1.00,0.09200,384.00
17225,0.00000,0.00000,0.00000,1,-1.00,0.09085,406.00
17230,0.00000,0.00000,-0.01428,1,-1.00,-0.57489,396.00
17235,0.00000,0.00000,0.00000,1,-1.00,0.12043,378.00
17240,0.00000,0.00000,0.00000,1,-1.00,0.00319,407.00
17245,0.00000,0.00000,-0.01428,1,-1.00,-0.61185,402.00
17250,0.00000,0.00000,0.00000,1,-1.00,-0.56201,378.00
17255,0.00000,0.00000,0.00000,1,-1.00,-0.55802,387.00
17260,0.00000,0.00000,-0.01428,1,-1.00,-0.62222,407.00
17265,0.00000,0.00000,0.05712,1,-1.00,0.33068,377.00
17270,0.00000,0.00000,0.00000,1,-1.00,-0.00921,381.00
17275,0.00000,0.00000,-0.01428,1,-1.00,-0.61399,405.00
17280,0.00000,0.00000,-0.01428,1,-1.00,-0.61518,397.00
17285,0.00000,0.00000,0.00000,1,-1.00,-0.56750,372.00
17290,0.00000,0.00000,-0.01428,1,-1.00,-0.62842,410.00
17295,0.00000,0.00000,-0.01428,1,-1.00,-0.62727,399.00
17300,0.00000,0.00000,0.05712,1,-1.00,0.28489,380.00
17305,0.00000,0.00000,0.00000,1,-1.00,-0.56592,389.00
17310,0.00000,0.00000,0.08568,1,-1.00,0.43668,381.00
17315,0.00000,0.00000,-0.01428,1,-1.00,-0.58725,372.00
17320,0.00000,0.00000,0.01428,1,-1.00,0.14056,383.00
17325,0.00000,0.00000,-0.01428,1,-1.00,-0.58729,406.00
17330,0.00000,0.00000,0.00000,1,-1.00,0.09623,396.00
17335,0.00000,0.00000,0.00000,1,-1.00,0.10438,374.00
17340,0.00000,0.00000,0.01428,1,-1.00,0.15157,412.00
17345,0.00000,0.00000,-0.01428,1,-1.00,-0.57890,403.00
17350,0.00000,0.00000,0.00000,1,-1.00,0.10604,379.00
17355,0.00000,0.00000,0.00000,1,-1.00,0.09300,389.00
17360,0.00000,0.00000,-0.01428,1,-1.00,-0.57335,410.00
17365,0.00000,0.00000,0.00000,1,-1.00,0.11221,380.00
17370,0.00000,0.00000,-0.01428,1,-1.00,-0.58945,386.00
17375,0.00000,0.00000,-0.01428,1,-1.00,-0.55333,392.00
17380,0.00000,0.00000,-0.01428,1,-1.00,-0.56873,397.00
17385,0.00000,0.00000,0.01428,1,-1.00,0.13944,376.00
17390,0.00000,0.00000,-0.01428,1,-1.00,-0.61681,409.00
17395,0.00000,0.00000,-0.01428,1,-1.00,-0.60121,402.00
17400,0.00000,0.00000,0.00000,1,-1.00,-0.00588,380.00
17405,0.00000,0.00000,0.00000,1,-1.00,-0.00768,389.00
17410,0.00000,0.00000,-0.01428,1,-1.00,-0.55932,406.00
17415,0.00000,0.00000,0.01428,1,-1.00,0.14026,376.00
17420,0.00000,0.00000,0.00000,1,-1.00,0.11833,384.00
17425,0.00000,0.00000,0.00000,1,-1.00,-0.56114,404.00
17430,0.00000,0.00000,0.00000,1,-1.00,-0.58019,396.00
17435,0.00000,0.00000,0.00000,1,-1.00,-0.60314,365.00
17440,0.00000,0.00000,0.00000,1,-1.00,-0.60194,405.00
17445,0.00000,0.00000,-0.01428,1,-1.00,-0.65233,399.00
17450,0.00000,0.00000,0.01428,1,-1.00,0.10836,381.00
17455,0.00000,0.00000,0.00000,1,-1.00,-0.57319,388.00
17460,0.00000,0.00000,-0.01428,1,-1.00,-0.61999,406.00
