==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.0000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V),Ball
200,0.00000,0.00000,-0.00734,1,0.00,-0.55943,503.00
204,0.00000,0.00000,-0.00734,1,0.00,-0.55749,504.00
208,0.00000,0.00000,-0.00734,1,0.00,-0.55367,504.00
212,0.00000,0.00000,0.00734,1,0.00,0.10879,505.00
220,0.00000,0.00000,-0.00734,1,0.00,-0.55522,503.00
224,0.00000,0.00000,-0.00734,1,0.00,-0.55921,503.00
228,0.00000,0.00000,-0.00734,1,0.00,-0.56485,503.00
232,0.00000,0.00000,-0.00734,1,0.00,-0.57040,503.00
240,0.00000,0.00000,0.00734,1,0.00,0.00911,503.00
244,0.00000,0.00000,0.00734,1,0.00,0.00770,503.00
248,0.00000,0.00000,0.00734,1,0.00,0.00774,503.00
252,0.00000,0.00000,0.00734,1,0.00,0.00891,503.00
256,0.00000,0.00000,0.00734,1,0.00,0.09100,503.00
260,0.00000,0.00000,0.00734,1,0.00,0.09358,503.00
264,0.00000,0.00000,0.00734,1,0.00,0.09649,502.00
268,0.00000,0.00000,-0.00734,1,0.00,-0.56744,503.00
276,0.00000,0.00000,-0.00734,1,0.00,-0.56145,503.00
280,0.00000,0.00000,-0.00734,1,0.00,-0.55900,504.00
284,0.00000,0.00000,-0.00734,1,0.00,-0.56390,503.00
292,0.00000,0.00000,0.00734,1,0.00,0.11784,503.00
296,0.00000,0.00000,0.00734,1,0.00,0.11018,504.00
300,0.00000,0.00000,0.00734,1,0.00,0.11887,504.00
304,0.00000,0.00000,0.00734,1,0.00,0.11516,504.00
308,0.00000,0.00000,0.00734,1,0.00,0.10525,503.00
312,0.00000,0.00000,0.00734,1,0.00,0.10742,502.00
316,0.00000,0.00000,0.00734,1,0.00,0.11299,503.00
324,0.00000,0.00000,0.00734,1,0.00,0.11699,503.00
328,0.00000,0.00000,-0.00734,1,0.00,-0.00857,503.00
332,0.00000,0.00000,-0.00734,1,0.00,-0.55134,503.00
336,0.00000,0.00000,-0.00734,1,0.00,-0.55656,503.00
340,0.00000,0.00000,-0.00734,1,0.00,-0.55556,503.00
344,0.00000,0.00000,-0.00734,1,0.00,-0.56450,502.00
352,0.00000,0.00000,0.00734,1,0.00,0.09296,503.00
356,0.00000,0.00000,0.00734,1,0.00,0.00645,503.00
360,0.00000,0.00000,0.00734,1,0.00,0.00563,504.00
364,0.00000,0.00000,-0.00734,1,0.00,-0.58429,504.00
368,0.00000,0.00000,-0.00734,1,0.00,-0.57427,504.00
376,0.00000,0.00000,-0.00734,1,0.00,-0.55905,504.00
380,0.00000,0.00000,-0.00734,1,0.00,-0.00943,504.00
384,0.00000,0.00000,-0.00734,1,0.00,-0.00585,504.00
388,0.00000,0.00000,-0.00734,1,0.00,-0.00753,503.00
392,0.00000,0.00000,-0.00734,1,0.00,-0.55242,503.00
396,0.00000,0.00000,-0.00734,1,0.00,-0.55862,503.00
404,0.00000,0.00000,-0.00734,1,0.00,-0.56673,503.00
408,0.00000,0.00000,-0.00734,1,0.00,-0.57631,504.00
412,0.00000,0.00000,-0.00734,1,0.00,-0.57627,504.00
416,0.00000,0.00000,0.00734,1,0.00,0.00382,504.00
420,0.00000,0.00000,0.00734,1,0.00,-0.00469,504.00
424,0.00000,0.00000,0.00734,1,0.00,0.00155,503.00
432,0.00000,0.00000,0.00734,1,0.00,0.09449,503.00
436,0.00000,0.00000,0.00734,1,0.00,0.11125,503.00
440,0.00000,0.00000,0.00734,1,0.00,0.11219,503.00
444,0.00000,0.00000,0.00734,1,0.00,0.10642,502.00
448,0.00000,0.00000,0.00734,1,0.00,0.10624,503.00
452,0.00000,0.00000,-0.00734,1,0.00,-0.56985,503.00
456,0.00000,0.00000,-0.00734,1,0.00,-0.57422,503.00
464,0.00000,0.00000,-0.00734,1,0.00,-0.57088,503.00
468,0.00000,0.00000,-0.00734,1,0.00,-0.56666,503.00
472,0.00000,0.00000,-0.00734,1,0.00,-0.56237,503.00
476,0.00000,0.00000,-0.00734,1,0.00,-0.55849,503.00
480,0.00000,0.00000,-0.00734,1,0.00,-0.55527,504.00
488,0.00000,0.00000,-0.00734,1,0.00,-0.55780,503.00
492,0.00000,0.00000,-0.00734,1,0.00,-0.55324,503.00
496,0.00000,0.00000,-0.00734,1,0.00,-0.00758,502.00
500,0.00000,0.00000,-0.00734,1,0.00,-0.55100,502.00
504,0.00000,0.00000,-0.00734,1,0.00,-0.00704,502.00
508,0.00000,0.00000,-0.00734,1,0.00,-0.00808,503.00
512,0.00000,0.00000,-0.00734,1,0.00,-0.55334,503.00
520,0.00000,0.00000,-0.00734,1,0.00,-0.56890,503.00
524,0.00000,0.00000,-0.00734,1,0.00,-0.56930,503.00
528,0.00000,0.00000,-0.00734,1,0.00,-0.57874,503.00
532,0.00000,0.00000,-0.00734,1,0.00,-0.58850,503.00
536,0.00000,0.00000,-0.00734,1,0.00,-0.58842,504.00
540,0.00000,0.00000,-0.00734,1,0.00,-0.59512,502.00
548,0.00000,0.00000,-0.00734,1,0.00,-0.59308,502.00
552,0.00000,0.00000,-0.00734,1,0.00,-0.58734,503.00
556,0.00000,0.00000,-0.00734,1,0.00,-0.58102,503.00
560,0.00000,0.00000,0.00734,1,0.00,0.09177,503.00
564,0.00000,0.00000,0.00734,1,0.00,0.09648,503.00
568,0.00000,0.00000,0.00734,1,0.00,0.10011,503.00
572,0.00000,0.00000,0.00734,1,0.00,0.10285,503.00
580,0.00000,0.00000,0.00734,1,0.00,0.10628,503.00
584,0.00000,0.00000,0.00734,1,0.00,0.10732,503.00
588,0.00000,0.00000,0.00734,1,0.00,0.10810,503.00
592,0.00000,0.00000,0.00734,1,0.00,0.10875,503.00
596,0.00000,0.00000,0.00734,1,0.00,0.10934,503.00
600,0.00000,0.00000,0.00734,1,0.00,0.10995,503.00
604,0.00000,0.00000,0.00734,1,0.00,0.11064,503.00
608,0.00000,0.00000,0.00734,1,0.00,0.11141,503.00
616,0.00000,0.00000,0.00734,1,0.00,0.11326,503.00
620,0.00000,0.00000,-0.00734,1,0.00,-0.55266,503.00
624,0.00000,0.00000,-0.00734,1,0.00,-0.55140,503.00
628,0.00000,0.00000,-0.00734,1,0.00,-0.55016,503.00
632,0.00000,0.00000,-0.00734,1,0.00,-0.55599,503.00
636,0.00000,0.00000,-0.00734,1,0.00,-0.55174,503.00
640,0.00000,0.00000,-0.00734,1,0.00,-0.00600,501.00
648,0.00000,0.00000,-0.00734,1,0.00,-0.00437,502.00
652,0.00000,0.00000,-0.00734,1,0.00,-0.00447,503.00
656,0.00000,0.00000,-0.00734,1,0.00,-0.00862,503.00
660,0.00000,0.00000,-0.00734,1,0.00,-0.55492,503.00
664,0.00000,0.00000,-0.00734,1,0.00,-0.56164,503.00
672,0.00000,0.00000,-0.00734,1,0.00,-0.57277,503.00
676,0.00000,0.00000,-0.00734,1,0.00,-0.57672,504.00
680,0.00000,0.00000,-0.00734,1,0.00,-0.57973,503.00
684,0.00000,0.00000,-0.00734,1,0.00,-0.58205,503.00
688,0.00000,0.00000,-0.00734,1,0.00,-0.58378,503.00
692,0.00000,0.00000,-0.00734,1,0.00,-0.57822,504.00
700,0.00000,0.00000,-0.03670,1,0.00,-0.68250,502.00
704,0.00000,0.00000,-0.03670,1,0.00,-0.67984,503.00
708,0.00000,0.00000,-0.02202,1,0.00,-0.63835,503.00
712,0.00000,0.00000,-0.02202,1,0.00,-0.63962,504.00
716,0.00000,0.00000,-0.02202,1,0.00,-0.63716,502.00
720,0.00000,0.00000,-0.00734,1,0.00,-0.58572,498.00
728,0.00000,0.00000,-0.00734,1,0.00,-0.57719,501.00
732,0.00000,0.00000,0.00734,1,0.00,0.09271,502.00
736,0.00000,0.00000,0.00734,1,0.00,0.09449,503.00
740,0.00000,0.00000,0.00734,1,0.00,0.09538,503.00
744,0.00000,0.00000,0.00734,1,0.00,0.09571,503.00
748,0.00000,0.00000,0.00734,1,0.00,0.09558,503.00
756,0.00000,0.00000,0.00734,1,0.00,0.09456,504.00
760,0.00000,0.00000,0.00734,1,0.00,0.09373,504.00
764,0.00000,0.00000,0.00734,1,0.00,0.09296,503.00
768,0.00000,0.00000,0.00734,1,0.00,0.10617,503.00
772,0.00000,0.00000,0.00734,1,0.00,0.09926,503.00
776,0.00000,0.00000,0.00734,1,0.00,0.00948,503.00
780,0.00000,0.00000,-0.00734,1,0.00,-0.57655,503.00
784,0.00000,0.00000,-0.00734,1,0.00,-0.58046,503.00
792,0.00000,0.00000,-0.00734,1,0.00,-0.57335,503.00
796,0.00000,0.00000,-0.00734,1,0.00,-0.55125,503.00
800,0.00000,0.00000,-0.00734,1,0.00,0.00851,504.00
804,0.00000,0.00000,-0.00734,1,0.00,0.00733,504.00
808,0.00000,0.00000,-0.00734,1,0.00,0.09976,503.00
816,0.00000,0.00000,-0.00734,1,0.00,0.09860,503.00
820,0.00000,0.00000,-0.00734,1,0.00,0.09586,503.00
824,0.00000,0.00000,-0.00734,1,0.00,0.00778,503.00
828,0.00000,0.00000,-0.00734,1,0.00,-0.00356,503.00
832,0.00000,0.00000,-0.00734,1,0.00,-0.55579,503.00
840,0.00000,0.00000,0.00734,1,0.00,0.09069,503.00
844,0.00000,0.00000,0.00734,1,0.00,0.00339,503.00
848,0.00000,0.00000,-0.00734,1,0.00,-0.58873,503.00
852,0.00000,0.00000,-0.00734,1,0.00,-0.58504,504.00
856,0.00000,0.00000,-0.00734,1,0.00,-0.59020,504.00
860,0.00000,0.00000,-0.00734,1,0.00,-0.59603,504.00
868,0.00000,0.00000,-0.00734,1,0.00,-0.59662,504.00
872,0.00000,0.00000,-0.00734,1,0.00,-0.59575,504.00
876,0.00000,0.00000,-0.00734,1,0.00,-0.59086,503.00
880,0.00000,0.00000,-0.00734,1,0.00,-0.58396,503.00
884,0.00000,0.00000,-0.00734,1,0.00,-0.57682,503.00
892,0.00000,0.00000,-0.00734,1,0.00,-0.56541,503.00
896,0.00000,0.00000,-0.00734,1,0.00,-0.56161,505.00
900,0.00000,0.00000,-0.00734,1,0.00,-0.55892,503.00
904,0.00000,0.00000,-0.00734,1,0.00,-0.55713,503.00
908,0.00000,0.00000,-0.00734,1,0.00,-0.55616,503.00
916,0.00000,0.00000,-0.00734,1,0.00,-0.55965,503.00
920,0.00000,0.00000,-0.00734,1,0.00,-0.00839,503.00
924,0.00000,0.00000,-0.00734,1,0.00,-0.55630,503.00
928,0.00000,0.00000,-0.00734,1,0.00,-0.55826,503.00
932,0.00000,0.00000,-0.00734,1,0.00,-0.55635,501.00
936,0.00000,0.00000,-0.00734,1,0.00,-0.56624,502.00
940,0.00000,0.00000,-0.00734,1,0.00,-0.57355,503.00
944,0.00000,0.00000,-0.00734,1,0.00,-0.57716,504.00
952,0.00000,0.00000,-0.00734,1,0.00,-0.57711,504.00
956,0.00000,0.00000,-0.00734,1,0.00,-0.57564,504.00
960,0.00000,0.00000,-0.00734,1,0.00,-0.57407,503.00
964,0.00000,0.00000,-0.00734,1,0.00,-0.57271,502.00
968,0.00000,0.00000,-0.00734,1,0.00,-0.57156,502.00
976,0.00000,0.00000,0.00734,1,0.00,0.09697,502.00
980,0.00000,0.00000,0.00734,1,0.00,0.09747,502.00
984,0.00000,0.00000,0.00734,1,0.00,0.09800,503.00
988,0.00000,0.00000,0.00734,1,0.00,0.09864,502.00
992,0.00000,0.00000,0.00734,1,0.00,0.09941,502.00
996,0.00000,0.00000,0.00734,1,0.00,0.10030,502.00
1000,0.00000,0.00000,0.00734,1,0.00,0.10130,502.00
1008,0.00000,0.00000,0.00734,1,0.00,0.10362,502.00
1012,0.00000,0.00000,-0.00734,1,0.00,-0.56210,503.00
1016,0.00000,0.00000,-0.00734,1,0.00,-0.56075,503.00
1020,0.00000,0.00000,0.00734,1,0.00,0.10758,503.00
1024,0.00000,0.00000,0.00734,1,0.00,0.10870,503.00
1028,0.00000,0.00000,0.00734,1,0.00,0.10978,503.00
1032,0.00000,0.00000,-0.00734,1,0.00,-0.55606,503.00
1036,0.00000,0.00000,-0.00734,1,0.00,-0.55478,503.00
1044,0.00000,0.00000,-0.00734,1,0.00,-0.55239,503.00
1048,0.00000,0.00000,-0.00734,1,0.00,-0.55833,503.00
1052,0.00000,0.00000,-0.00734,1,0.00,-0.55418,503.00
1056,0.00000,0.00000,-0.00734,1,0.00,-0.00855,503.00
1060,0.00000,0.00000,-0.00734,1,0.00,-0.55169,503.00
1068,0.00000,0.00000,-0.00734,1,0.00,-0.00748,503.00
1072,0.00000,0.00000,-0.00734,1,0.00,-0.55191,503.00
1076,0.00000,0.00000,-0.00734,1,0.00,-0.55861,504.00
1080,0.00000,0.00000,-0.00734,1,0.00,-0.56571,504.00
1084,0.00000,0.00000,-0.00734,1,0.00,-0.56521,504.00
1092,0.00000,0.00000,-0.00734,1,0.00,-0.58995,504.00
1096,0.00000,0.00000,-0.00734,1,0.00,-0.58620,502.00
1100,0.00000,0.00000,-0.00734,1,0.00,-0.58779,503.00
1104,0.00000,0.00000,-0.00734,1,0.00,-0.58578,503.00
1108,0.00000,0.00000,-0.00734,1,0.00,-0.58181,501.00
1116,0.00000,0.00000,-0.00734,1,0.00,-0.57639,502.00
1120,0.00000,0.00000,-0.00734,1,0.00,-0.58150,503.00
1124,0.00000,0.00000,-0.00734,1,0.00,-0.58333,503.00
1128,0.00000,0.00000,-0.00734,1,0.00,-0.58174,503.00
1132,0.00000,0.00000,-0.00734,1,0.00,-0.57804,503.00
1136,0.00000,0.00000,-0.00734,1,0.00,-0.57373,502.00
1144,0.00000,0.00000,0.00734,1,0.00,0.10035,502.00
1148,0.00000,0.00000,0.00734,1,0.00,0.10273,502.00
1152,0.00000,0.00000,0.00734,1,0.00,0.10445,502.00
1156,0.00000,0.00000,0.00734,1,0.00,0.10568,503.00
1160,0.00000,0.00000,0.00734,1,0.00,0.10651,503.00
1164,0.00000,0.00000,0.00734,1,0.00,0.10713,506.00
1168,0.00000,0.00000,0.00734,1,0.00,0.10761,504.00
1172,0.00000,0.00000,0.00734,1,0.00,0.10802,504.00
1180,0.00000,0.00000,0.00734,1,0.00,0.10885,503.00
1184,0.00000,0.00000,0.00734,1,0.00,0.10937,503.00
1188,0.00000,0.00000,0.00734,1,0.00,0.10999,503.00
1192,0.00000,0.00000,-0.00734,1,0.00,-0.55628,503.00
1196,0.00000,0.00000,-0.00734,1,0.00,-0.55537,503.00
1200,0.00000,0.00000,-0.00734,1,0.00,-0.55439,504.00
1204,0.00000,0.00000,-0.00734,1,0.00,-0.55338,503.00
1212,0.00000,0.00000,-0.00734,1,0.00,-0.55834,501.00
1216,0.00000,0.00000,-0.00734,1,0.00,-0.55412,502.00
1220,0.00000,0.00000,-0.00734,1,0.00,-0.00833,503.00
1224,0.00000,0.00000,-0.00734,1,0.00,-0.55131,503.00
1228,0.00000,0.00000,-0.00734,1,0.00,-0.00661,501.00
1232,0.00000,0.00000,-0.00734,1,0.00,-0.00668,502.00
1240,0.00000,0.00000,0.00734,1,0.00,0.10983,502.00
1244,0.00000,0.00000,-0.00734,1,0.00,-0.56397,503.00
1248,0.00000,0.00000,-0.00734,1,0.00,-0.57007,503.00
1252,0.00000,0.00000,-0.00734,1,0.00,-0.57511,504.00
1256,0.00000,0.00000,-0.00734,1,0.00,-0.57914,503.00
1260,0.00000,0.00000,-0.00734,1,0.00,-0.58225,503.00
1264,0.00000,0.00000,-0.00734,1,0.00,-0.57769,504.00
1268,0.00000,0.00000,-0.00734,1,0.00,-0.58271,504.00
1276,0.00000,0.00000,-0.00734,1,0.00,-0.58622,504.00
1280,0.00000,0.00000,-0.02202,1,0.00,-0.63809,503.00
1284,0.00000,0.00000,-0.02202,1,0.00,-0.63814,503.00
1288,0.00000,0.00000,-0.02202,1,0.00,-0.63434,503.00
1292,0.00000,0.00000,-0.00734,1,0.00,-0.58165,503.00
1296,0.00000,0.00000,-0.00734,1,0.00,-0.57587,503.00
1300,0.00000,0.00000,-0.00734,1,0.00,-0.57086,503.00
1308,0.00000,0.00000,-0.00734,1,0.00,-0.56426,503.00
1312,0.00000,0.00000,-0.00734,1,0.00,-0.56964,503.00
1316,0.00000,0.00000,-0.00734,1,0.00,-0.55879,503.00
1320,0.00000,0.00000,-0.00734,1,0.00,-0.55725,503.00
1324,0.00000,0.00000,-0.00734,1,0.00,-0.56648,503.00
1328,0.00000,0.00000,-0.00734,1,0.00,-0.55960,503.00
1336,0.00000,0.00000,0.00734,1,0.00,0.09643,503.00
1340,0.00000,0.00000,0.00734,1,0.00,0.09314,503.00
1344,0.00000,0.00000,0.00734,1,0.00,0.09179,503.00
1348,0.00000,0.00000,0.00734,1,0.00,0.09170,503.00
1352,0.00000,0.00000,0.00734,1,0.00,0.09927,502.00
1356,0.00000,0.00000,0.00734,1,0.00,0.09708,503.00
1360,0.00000,0.00000,0.00734,1,0.00,0.09344,503.00
1364,0.00000,0.00000,0.00734,1,0.00,0.09165,503.00
1368,0.00000,0.00000,0.00734,1,0.00,0.09241,503.00
1376,0.00000,0.00000,0.00734,1,0.00,0.10186,501.00
1380,0.00000,0.00000,0.00734,1,0.00,0.11421,502.00
1384,0.00000,0.00000,0.00734,1,0.00,0.12226,503.00
1388,0.00000,0.00000,0.00734,1,0.00,0.12574,503.00
1392,0.00000,0.00000,0.00734,1,0.00,0.12612,503.00
1396,0.00000,0.00000,0.00734,1,0.00,0.12511,503.00
1400,0.00000,0.00000,-0.00734,1,0.00,-0.00319,503.00
1408,0.00000,0.00000,-0.00734,1,0.00,-0.00835,503.00
1412,0.00000,0.00000,-0.00734,1,0.00,-0.00363,503.00
1416,0.00000,0.00000,-0.00734,1,0.00,-0.00725,503.00
1420,0.00000,0.00000,-0.00734,1,0.00,-0.00283,503.00
1428,0.00000,0.00000,-0.00734,1,0.00,-0.00700,503.00
1432,0.00000,0.00000,-0.00734,1,0.00,-0.55312,503.00
1436,0.00000,0.00000,-0.00734,1,0.00,-0.55962,503.00
1440,0.00000,0.00000,-0.00734,1,0.00,-0.56550,503.00
1444,0.00000,0.00000,-0.00734,1,0.00,-0.57042,506.00
1452,0.00000,0.00000,-0.00734,1,0.00,-0.57710,503.00
1456,0.00000,0.00000,-0.00734,1,0.00,-0.57926,503.00
1460,0.00000,0.00000,-0.00734,1,0.00,-0.58085,503.00
1464,0.00000,0.00000,-0.00734,1,0.00,-0.58216,503.00
1468,0.00000,0.00000,-0.00734,1,0.00,-0.58325,503.00
1472,0.00000,0.00000,-0.00734,1,0.00,-0.57727,503.00
1476,0.00000,0.00000,-0.00734,1,0.00,-0.58140,502.00
1484,0.00000,0.00000,-0.00734,1,0.00,-0.58420,502.00
1488,0.00000,0.00000,-0.00734,1,0.00,-0.58908,503.00
1492,0.00000,0.00000,-0.00734,1,0.00,-0.58934,503.00
1496,0.00000,0.00000,-0.00734,1,0.00,-0.58570,503.00
1500,0.00000,0.00000,-0.00734,1,0.00,-0.58003,502.00
1504,0.00000,0.00000,-0.00734,1,0.00,-0.57412,503.00
1512,0.00000,0.00000,0.00734,1,0.00,0.10204,503.00
1516,0.00000,0.00000,0.00734,1,0.00,0.10476,503.00
1520,0.00000,0.00000,0.00734,1,0.00,0.10650,503.00
1524,0.00000,0.00000,0.00734,1,0.00,0.10756,503.00
1528,0.00000,0.00000,0.00734,1,0.00,0.10806,503.00
1532,0.00000,0.00000,0.00734,1,0.00,0.10823,503.00
1536,0.00000,0.00000,-0.00734,1,0.00,-0.55881,503.00
1544,0.00000,0.00000,-0.00734,1,0.00,-0.55916,503.00
1548,0.00000,0.00000,-0.00734,1,0.00,-0.55950,503.00
1552,0.00000,0.00000,-0.00734,1,0.00,-0.55989,503.00
1556,0.00000,0.00000,-0.00734,1,0.00,-0.56023,503.00
1560,0.00000,0.00000,-0.00734,1,0.00,-0.56051,503.00
1564,0.00000,0.00000,-0.00734,1,0.00,-0.56072,501.00
1572,0.00000,0.00000,-0.00734,1,0.00,-0.56080,502.00
1576,0.00000,0.00000,-0.00734,1,0.00,-0.56061,502.00
1580,0.00000,0.00000,-0.00734,1,0.00,-0.56036,502.00
1584,0.00000,0.00000,-0.00734,1,0.00,-0.56696,502.00
1588,0.00000,0.00000,-0.00734,1,0.00,-0.56333,502.00
1592,0.00000,0.00000,-0.00734,1,0.00,-0.55812,505.00
1600,0.00000,0.00000,-0.00734,1,0.00,-0.55749,503.00
1604,0.00000,0.00000,-0.00734,1,0.00,-0.55809,503.00
1608,0.00000,0.00000,-0.00734,1,0.00,-0.55579,503.00
1612,0.00000,0.00000,-0.00734,1,0.00,-0.56583,503.00
1616,0.00000,0.00000,-0.00734,1,0.00,-0.57785,503.00
1624,0.00000,0.00000,0.00734,1,0.00,-0.00287,503.00
1628,0.00000,0.00000,0.00734,1,0.00,-0.00636,503.00
1632,0.00000,0.00000,0.00734,1,0.00,-0.00469,503.00
1636,0.00000,0.00000,0.00734,1,0.00,0.00015,503.00
1640,0.00000,0.00000,0.00734,1,0.00,0.00619,503.00
1644,0.00000,0.00000,0.00734,1,0.00,0.09217,503.00
1652,0.00000,0.00000,0.00734,1,0.00,0.10189,503.00
1656,0.00000,0.00000,0.00734,1,0.00,0.10546,502.00
1660,0.00000,0.00000,0.00734,1,0.00,0.10827,502.00
1664,0.00000,0.00000,0.00734,1,0.00,0.11041,503.00
1668,0.00000,0.00000,0.00734,1,0.00,0.11213,502.00
1672,0.00000,0.00000,0.00734,1,0.00,0.11351,503.00
1676,0.00000,0.00000,0.00734,1,0.00,0.11466,503.00
1684,0.00000,0.00000,-0.00734,1,0.00,-0.55022,503.00
1688,0.00000,0.00000,-0.00734,1,0.00,-0.00904,503.00
1692,0.00000,0.00000,-0.00734,1,0.00,-0.00787,503.00
1696,0.00000,0.00000,-0.00734,1,0.00,-0.55376,503.00
1700,0.00000,0.00000,-0.00734,1,0.00,-0.00955,503.00
1708,0.00000,0.00000,-0.00734,1,0.00,-0.00695,503.00
1712,0.00000,0.00000,-0.00734,1,0.00,-0.00243,503.00
1716,0.00000,0.00000,-0.00734,1,0.00,-0.00275,503.00
1720,0.00000,0.00000,-0.00734,1,0.00,-0.00720,503.00
1724,0.00000,0.00000,-0.00734,1,0.00,-0.55387,503.00
1728,0.00000,0.00000,-0.00734,1,0.00,-0.56101,503.00
1736,0.00000,0.00000,-0.00734,1,0.00,-0.57297,503.00
1740,0.00000,0.00000,-0.00734,1,0.00,-0.57725,506.00
1744,0.00000,0.00000,-0.00734,1,0.00,-0.58053,504.00
1748,0.00000,0.00000,-0.00734,1,0.00,-0.58302,503.00
1752,0.00000,0.00000,-0.00734,1,0.00,-0.58483,503.00
1760,0.00000,0.00000,-0.00734,1,0.00,-0.58362,503.00
1764,0.00000,0.00000,-0.00734,1,0.00,-0.58937,503.00
1768,0.00000,0.00000,-0.00734,1,0.00,-0.58634,503.00
1772,0.00000,0.00000,-0.00734,1,0.00,-0.59104,503.00
1776,0.00000,0.00000,-0.00734,1,0.00,-0.59110,503.00
1780,0.00000,0.00000,-0.00734,1,0.00,-0.58723,503.00
1788,0.00000,0.00000,-0.00734,1,0.00,-0.57521,503.00
1792,0.00000,0.00000,-0.00734,1,0.00,-0.56984,503.00
1796,0.00000,0.00000,-0.00734,1,0.00,-0.56565,503.00
1800,0.00000,0.00000,0.00734,1,0.00,0.10427,503.00
1804,0.00000,0.00000,0.00734,1,0.00,0.10606,503.00
1808,0.00000,0.00000,0.00734,1,0.00,0.10706,503.00
1816,0.00000,0.00000,0.00734,1,0.00,0.10769,503.00
1820,0.00000,0.00000,0.00734,1,0.00,0.10767,503.00
1824,0.00000,0.00000,0.00734,1,0.00,0.10753,503.00
1828,0.00000,0.00000,0.00734,1,0.00,0.10739,503.00
1832,0.00000,0.00000,-0.00734,1,0.00,-0.55968,503.00
1836,0.00000,0.00000,-0.00734,1,0.00,-0.55961,503.00
1844,0.00000,0.00000,-0.00734,1,0.00,-0.55940,504.00
1848,0.00000,0.00000,-0.00734,1,0.00,-0.55931,504.00
1852,0.00000,0.00000,-0.00734,1,0.00,-0.55919,504.00
1856,0.00000,0.00000,-0.00734,1,0.00,-0.55899,503.00
1860,0.00000,0.00000,-0.00734,1,0.00,-0.55871,503.00
1868,0.00000,0.00000,-0.00734,1,0.00,-0.55786,503.00
1872,0.00000,0.00000,-0.00734,1,0.00,-0.56427,503.00
1876,0.00000,0.00000,0.00734,1,0.00,0.10652,502.00
1880,0.00000,0.00000,0.00734,1,0.00,0.11192,506.00
1884,0.00000,0.00000,0.00734,1,0.00,0.10875,504.00
1888,0.00000,0.00000,0.00734,1,0.00,0.11349,504.00
