==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.0000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V),Ball
364,0.00000,0.00000,-0.00734,1,0.00,-0.57862,310.00
368,0.00000,0.00000,-0.00734,1,0.00,-0.58088,310.00
372,0.00000,0.00000,-0.00734,1,0.00,-0.58826,310.00
380,0.00000,0.00000,-0.00734,1,0.00,-0.58827,310.00
384,0.00000,0.00000,-0.00734,1,0.00,-0.59091,310.00
388,0.00000,0.00000,-0.00734,1,0.00,-0.59001,310.00
392,0.00000,0.00000,-0.00734,1,0.00,-0.58641,310.00
396,0.00000,0.00000,-0.00734,1,0.00,-0.57497,310.00
400,0.00000,0.00000,0.00734,1,0.00,0.09257,310.00
408,0.00000,0.00000,0.00734,1,0.00,0.09490,310.00
412,0.00000,0.00000,0.00734,1,0.00,0.09074,310.00
416,0.00000,0.00000,0.00734,1,0.00,0.09034,310.00
420,0.00000,0.00000,0.00734,1,0.00,0.09330,310.00
424,0.00000,0.00000,0.00734,1,0.00,0.09795,310.00
428,0.00000,0.00000,0.00734,1,0.00,0.10284,310.00
432,0.00000,0.00000,0.00734,1,0.00,0.10714,310.00
440,0.00000,0.00000,0.00734,1,0.00,0.11292,310.00
444,0.00000,0.00000,0.00734,1,0.00,0.11462,310.00
448,0.00000,0.00000,0.00734,1,0.00,0.11576,310.00
452,0.00000,0.00000,0.00734,1,0.00,0.11651,310.00
456,0.00000,0.00000,-0.00734,1,0.00,-0.00990,310.00
460,0.00000,0.00000,-0.00734,1,0.00,-0.00932,310.00
464,0.00000,0.00000,-0.00734,1,0.00,-0.00880,310.00
472,0.00000,0.00000,-0.00734,1,0.00,-0.55498,310.00
476,0.00000,0.00000,-0.00734,1,0.00,-0.55139,310.00
480,0.00000,0.00000,-0.00734,1,0.00,-0.00618,310.00
484,0.00000,0.00000,-0.00734,1,0.00,-0.00963,310.00
488,0.00000,0.00000,-0.00734,1,0.00,-0.00534,310.00
496,0.00000,0.00000,-0.00734,1,0.00,-0.55008,310.00
500,0.00000,0.00000,-0.00734,1,0.00,-0.55658,310.00
504,0.00000,0.00000,-0.00734,1,0.00,-0.56345,310.00
508,0.00000,0.00000,-0.00734,1,0.00,-0.56968,310.00
512,0.00000,0.00000,-0.00734,1,0.00,-0.57490,310.00
516,0.00000,0.00000,-0.00734,1,0.00,-0.57901,310.00
524,0.00000,0.00000,-0.00734,1,0.00,-0.58460,310.00
528,0.00000,0.00000,-0.00734,1,0.00,-0.57943,310.00
532,0.00000,0.00000,-0.00734,1,0.00,-0.58404,310.00
536,0.00000,0.00000,-0.00734,1,0.00,-0.58996,310.00
540,0.00000,0.00000,-0.00734,1,0.00,-0.58702,310.00
548,0.00000,0.00000,-0.00734,1,0.00,-0.59174,310.00
552,0.00000,0.00000,-0.00734,1,0.00,-0.58780,310.00
556,0.00000,0.00000,0.00734,1,0.00,0.00519,310.00
560,0.00000,0.00000,0.00734,1,0.00,0.09140,310.00
564,0.00000,0.00000,0.00734,1,0.00,0.09696,310.00
572,0.00000,0.00000,0.00734,1,0.00,0.10503,310.00
576,0.00000,0.00000,0.00734,1,0.00,0.10754,310.00
580,0.00000,0.00000,0.00734,1,0.00,0.10928,310.00
584,0.00000,0.00000,0.00734,1,0.00,0.11040,310.00
588,0.00000,0.00000,0.00734,1,0.00,0.11115,310.00
592,0.00000,0.00000,0.00734,1,0.00,0.11166,310.00
596,0.00000,0.00000,0.00734,1,0.00,0.11202,310.00
604,0.00000,0.00000,0.00734,1,0.00,0.11269,310.00
608,0.00000,0.00000,0.00734,1,0.00,0.11311,310.00
612,0.00000,0.00000,0.00734,1,0.00,0.11369,310.00
616,0.00000,0.00000,0.00734,1,0.00,0.11445,310.00
620,0.00000,0.00000,-0.00734,1,0.00,-0.55157,310.00
628,0.00000,0.00000,-0.00734,1,0.00,-0.55610,310.00
632,0.00000,0.00000,-0.00734,1,0.00,-0.55169,310.00
636,0.00000,0.00000,-0.00734,1,0.00,-0.00576,310.00
640,0.00000,0.00000,-0.00734,1,0.00,-0.00859,310.00
644,0.00000,0.00000,-0.00734,1,0.00,-0.00376,310.00
652,0.00000,0.00000,-0.00734,1,0.00,-0.00771,310.00
656,0.00000,0.00000,-0.00734,1,0.00,-0.55390,310.00
660,0.00000,0.00000,-0.00734,1,0.00,-0.56049,310.00
664,0.00000,0.00000,-0.00734,1,0.00,-0.56650,310.00
668,0.00000,0.00000,-0.00734,1,0.00,-0.57146,310.00
672,0.00000,0.00000,-0.00734,1,0.00,-0.57528,310.00
680,0.00000,0.00000,-0.00734,1,0.00,-0.58030,310.00
684,0.00000,0.00000,-0.00734,1,0.00,-0.58192,310.00
688,0.00000,0.00000,-0.00734,1,0.00,-0.58321,310.00
692,0.00000,0.00000,-0.00734,1,0.00,-0.57736,310.00
696,0.00000,0.00000,-0.00734,1,0.00,-0.58158,310.00
700,0.00000,0.00000,-0.00734,1,0.00,-0.58737,310.00
708,0.00000,0.00000,-0.00734,1,0.00,-0.58944,310.00
712,0.00000,0.00000,0.00734,1,0.00,-0.00276,310.00
716,0.00000,0.00000,0.00734,1,0.00,0.00082,310.00
720,0.00000,0.00000,0.00734,1,0.00,0.00655,310.00
724,0.00000,0.00000,0.00734,1,0.00,0.09277,310.00
732,0.00000,0.00000,0.00734,1,0.00,0.10314,310.00
736,0.00000,0.00000,0.00734,1,0.00,0.10674,310.00
740,0.00000,0.00000,0.00734,1,0.00,0.10938,310.00
744,0.00000,0.00000,0.00734,1,0.00,0.11127,310.00
748,0.00000,0.00000,0.00734,1,0.00,0.11254,310.00
752,0.00000,0.00000,0.00734,1,0.00,0.11340,310.00
756,0.00000,0.00000,0.00734,1,0.00,0.11403,310.00
764,0.00000,0.00000,0.00734,1,0.00,0.11488,310.00
768,0.00000,0.00000,0.00734,1,0.00,0.11534,310.00
772,0.00000,0.00000,0.00734,1,0.00,0.11593,310.00
776,0.00000,0.00000,0.00734,1,0.00,0.11673,310.00
780,0.00000,0.00000,0.00734,1,0.00,0.11771,310.00
784,0.00000,0.00000,-0.00734,1,0.00,-0.55507,310.00
788,0.00000,0.00000,-0.02202,1,0.00,-0.59751,310.00
796,0.00000,0.00000,-0.02202,1,0.00,-0.59403,310.00
800,0.00000,0.00000,-0.00734,1,0.00,-0.00233,310.00
804,0.00000,0.00000,-0.00734,1,0.00,-0.00263,310.00
808,0.00000,0.00000,-0.00734,1,0.00,-0.00708,310.00
812,0.00000,0.00000,-0.00734,1,0.00,-0.55366,310.00
816,0.00000,0.00000,-0.02202,1,0.00,-0.60763,310.00
824,0.00000,0.00000,-0.02202,1,0.00,-0.61933,310.00
828,0.00000,0.00000,-0.00734,1,0.00,-0.57673,310.00
832,0.00000,0.00000,-0.00734,1,0.00,-0.58032,310.00
836,0.00000,0.00000,-0.00734,1,0.00,-0.58311,310.00
840,0.00000,0.00000,-0.00734,1,0.00,-0.58522,310.00
848,0.00000,0.00000,-0.00734,1,0.00,-0.58847,310.00
852,0.00000,0.00000,-0.00734,1,0.00,-0.58997,310.00
856,0.00000,0.00000,-0.00734,1,0.00,-0.58447,310.00
860,0.00000,0.00000,-0.00734,1,0.00,-0.58223,310.00
864,0.00000,0.00000,-0.00734,1,0.00,-0.59173,310.00
868,0.00000,0.00000,-0.00734,1,0.00,-0.59419,310.00
876,0.00000,0.00000,-0.00734,1,0.00,-0.60408,310.00
880,0.00000,0.00000,0.00734,1,0.00,-0.00830,310.00
884,0.00000,0.00000,0.00734,1,0.00,-0.00212,310.00
888,0.00000,0.00000,0.00734,1,0.00,0.10133,310.00
892,0.00000,0.00000,0.00734,1,0.00,0.10986,310.00
896,0.00000,0.00000,0.00734,1,0.00,0.11125,310.00
904,0.00000,0.00000,0.00734,1,0.00,0.10909,310.00
908,0.00000,0.00000,0.00734,1,0.00,0.11318,310.00
912,0.00000,0.00000,0.00734,1,0.00,0.11224,310.00
916,0.00000,0.00000,0.00734,1,0.00,0.12129,310.00
920,0.00000,0.00000,0.00734,1,0.00,0.12634,310.00
924,0.00000,0.00000,0.00734,1,0.00,0.12714,310.00
932,0.00000,0.00000,0.00734,1,0.00,0.12208,310.00
936,0.00000,0.00000,0.00734,1,0.00,0.11903,310.00
940,0.00000,0.00000,0.00734,1,0.00,0.11666,310.00
944,0.00000,0.00000,0.00734,1,0.00,0.11522,310.00
948,0.00000,0.00000,0.00734,1,0.00,0.11469,310.00
952,0.00000,0.00000,0.00734,1,0.00,0.10800,310.00
956,0.00000,0.00000,-0.00734,1,0.00,-0.55484,310.00
960,0.00000,0.00000,-0.00734,1,0.00,-0.00861,310.00
968,0.00000,0.00000,0.00734,1,0.00,0.12177,310.00
972,0.00000,0.00000,0.00734,1,0.00,0.12263,310.00
976,0.00000,0.00000,0.00734,1,0.00,0.11956,310.00
980,0.00000,0.00000,0.00734,1,0.00,0.11450,310.00
984,0.00000,0.00000,-0.00734,1,0.00,-0.55783,310.00
988,0.00000,0.00000,-0.00734,1,0.00,-0.56242,310.00
992,0.00000,0.00000,-0.00734,1,0.00,-0.56602,310.00
1000,0.00000,0.00000,0.00734,1,0.00,0.09661,310.00
1004,0.00000,0.00000,0.00734,1,0.00,0.09573,310.00
1008,0.00000,0.00000,0.00734,1,0.00,0.09566,310.00
1012,0.00000,0.00000,0.00734,1,0.00,0.09599,310.00
1016,0.00000,0.00000,0.00734,1,0.00,0.09651,310.00
1020,0.00000,0.00000,-0.00734,1,0.00,-0.56991,310.00
1024,0.00000,0.00000,-0.00734,1,0.00,-0.56925,310.00
1032,0.00000,0.00000,-0.00734,1,0.00,-0.56476,310.00
1036,0.00000,0.00000,-0.00734,1,0.00,-0.56962,310.00
1040,0.00000,0.00000,-0.00734,1,0.00,-0.57295,310.00
1044,0.00000,0.00000,-0.00734,1,0.00,-0.57417,310.00
1048,0.00000,0.00000,-0.00734,1,0.00,-0.56937,310.00
1052,0.00000,0.00000,-0.00734,1,0.00,-0.56943,310.00
1060,0.00000,0.00000,0.00734,1,0.00,0.11625,310.00
1064,0.00000,0.00000,0.00734,1,0.00,0.11202,310.00
1068,0.00000,0.00000,0.00734,1,0.00,0.09956,310.00
1072,0.00000,0.00000,-0.00734,1,0.00,-0.56178,310.00
1076,0.00000,0.00000,-0.00734,1,0.00,-0.55873,310.00
1080,0.00000,0.00000,-0.00734,1,0.00,-0.57052,310.00
1084,0.00000,0.00000,0.00734,1,0.00,0.11125,310.00
1088,0.00000,0.00000,0.00734,1,0.00,0.10965,310.00
1096,0.00000,0.00000,0.00734,1,0.00,0.10253,310.00
1100,0.00000,0.00000,-0.00734,1,0.00,-0.57436,310.00
1104,0.00000,0.00000,-0.00734,1,0.00,-0.57451,310.00
1108,0.00000,0.00000,-0.00734,1,0.00,-0.58146,310.00
1112,0.00000,0.00000,-0.00734,1,0.00,-0.58296,310.00
1116,0.00000,0.00000,-0.00734,1,0.00,-0.57991,310.00
1120,0.00000,0.00000,-0.00734,1,0.00,-0.57426,310.00
1124,0.00000,0.00000,-0.00734,1,0.00,-0.56789,310.00
1132,0.00000,0.00000,-0.00734,1,0.00,-0.56102,310.00
1136,0.00000,0.00000,-0.00734,1,0.00,-0.55264,310.00
1140,0.00000,0.00000,-0.00734,1,0.00,-0.55400,310.00
1144,0.00000,0.00000,-0.00734,1,0.00,-0.00161,310.00
1148,0.00000,0.00000,-0.00734,1,0.00,-0.00480,310.00
1152,0.00000,0.00000,-0.00734,1,0.00,-0.55409,310.00
1156,0.00000,0.00000,-0.00734,1,0.00,-0.56415,310.00
1164,0.00000,0.00000,0.00734,1,0.00,0.09307,310.00
1168,0.00000,0.00000,0.00734,1,0.00,0.00779,310.00
1172,0.00000,0.00000,0.00734,1,0.00,0.10058,310.00
1176,0.00000,0.00000,0.00734,1,0.00,0.10010,310.00
1180,0.00000,0.00000,0.00734,1,0.00,0.09442,310.00
1184,0.00000,0.00000,0.00734,1,0.00,0.09513,310.00
1188,0.00000,0.00000,0.00734,1,0.00,0.00721,310.00
1192,0.00000,0.00000,0.00734,1,0.00,0.00409,310.00
1196,0.00000,0.00000,0.00734,1,0.00,0.00559,310.00
1204,0.00000,0.00000,0.00734,1,0.00,0.09543,310.00
1208,0.00000,0.00000,0.00734,1,0.00,0.10087,310.00
1212,0.00000,0.00000,-0.00734,1,0.00,-0.56125,310.00
1216,0.00000,0.00000,-0.00734,1,0.00,-0.55716,310.00
1220,0.00000,0.00000,-0.00734,1,0.00,-0.55388,310.00
1224,0.00000,0.00000,-0.00734,1,0.00,-0.55134,310.00
1228,0.00000,0.00000,-0.00734,1,0.00,-0.00941,310.00
1236,0.00000,0.00000,-0.00734,1,0.00,-0.55373,310.00
1240,0.00000,0.00000,-0.00734,1,0.00,-0.00966,310.00
1244,0.00000,0.00000,-0.00734,1,0.00,-0.00424,310.00
1248,0.00000,0.00000,-0.00734,1,0.00,-0.00771,310.00
1252,0.00000,0.00000,-0.00734,1,0.00,-0.00360,310.00
1256,0.00000,0.00000,-0.00734,1,0.00,-0.00435,310.00
1260,0.00000,0.00000,-0.00734,1,0.00,-0.00920,310.00
1268,0.00000,0.00000,-0.00734,1,0.00,-0.56380,310.00
1272,0.00000,0.00000,-0.00734,1,0.00,-0.57074,310.00
1276,0.00000,0.00000,-0.00734,1,0.00,-0.57670,310.00
1280,0.00000,0.00000,-0.00734,1,0.00,-0.58150,310.00
1284,0.00000,0.00000,-0.00734,1,0.00,-0.57834,310.00
1292,0.00000,0.00000,-0.00734,1,0.00,-0.59158,310.00
1296,0.00000,0.00000,-0.00734,1,0.00,-0.58946,310.00
1300,0.00000,0.00000,-0.00734,1,0.00,-0.59470,310.00
1304,0.00000,0.00000,-0.00734,1,0.00,-0.59497,310.00
1308,0.00000,0.00000,-0.00734,1,0.00,-0.59106,310.00
1316,0.00000,0.00000,-0.00734,1,0.00,-0.57846,310.00
1320,0.00000,0.00000,0.00734,1,0.00,0.09436,310.00
1324,0.00000,0.00000,0.00734,1,0.00,0.09899,310.00
1328,0.00000,0.00000,0.00734,1,0.00,0.10247,310.00
1332,0.00000,0.00000,0.00734,1,0.00,0.10503,310.00
1336,0.00000,0.00000,0.00734,1,0.00,0.10683,310.00
1344,0.00000,0.00000,0.00734,1,0.00,0.10880,310.00
1348,0.00000,0.00000,-0.00734,1,0.00,-0.55768,310.00
1352,0.00000,0.00000,-0.00734,1,0.00,-0.55728,310.00
1356,0.00000,0.00000,-0.00734,1,0.00,-0.55706,310.00
1360,0.00000,0.00000,0.00734,1,0.00,0.10997,310.00
1364,0.00000,0.00000,0.00734,1,0.00,0.10988,310.00
1368,0.00000,0.00000,0.00734,1,0.00,0.10981,310.00
1376,0.00000,0.00000,0.00734,1,0.00,0.11028,310.00
1380,0.00000,0.00000,0.00734,1,0.00,0.11082,310.00
1384,0.00000,0.00000,0.00734,1,0.00,0.11161,310.00
1388,0.00000,0.00000,0.00734,1,0.00,0.11260,310.00
1392,0.00000,0.00000,0.00734,1,0.00,0.10682,310.00
1396,0.00000,0.00000,0.00734,1,0.00,0.11139,310.00
1400,0.00000,0.00000,0.00734,1,0.00,0.11767,310.00
1408,0.00000,0.00000,-0.00734,1,0.00,-0.00615,310.00
1412,0.00000,0.00000,-0.00734,1,0.00,-0.00547,310.00
1416,0.00000,0.00000,-0.00734,1,0.00,-0.00893,310.00
1420,0.00000,0.00000,-0.00734,1,0.00,-0.00767,310.00
1424,0.00000,0.00000,-0.00734,1,0.00,-0.55699,310.00
1428,0.00000,0.00000,-0.00734,1,0.00,-0.56732,310.00
1436,0.00000,0.00000,-0.00734,1,0.00,-0.57889,310.00
1440,0.00000,0.00000,-0.00734,1,0.00,-0.57566,310.00
1444,0.00000,0.00000,-0.00734,1,0.00,-0.57637,310.00
1452,0.00000,0.00000,-0.00734,1,0.00,-0.56100,310.00
1456,0.00000,0.00000,-0.00734,1,0.00,-0.55980,310.00
1460,0.00000,0.00000,-0.00734,1,0.00,-0.56177,310.00
1464,0.00000,0.00000,-0.00734,1,0.00,-0.56536,310.00
1468,0.00000,0.00000,-0.00734,1,0.00,-0.56951,310.00
1472,0.00000,0.00000,-0.00734,1,0.00,-0.57358,310.00
1476,0.00000,0.00000,-0.00734,1,0.00,-0.57039,310.00
1484,0.00000,0.00000,-0.00734,1,0.00,-0.58467,310.00
1488,0.00000,0.00000,-0.00734,1,0.00,-0.58318,310.00
1492,0.00000,0.00000,-0.00734,1,0.00,-0.58905,310.00
1496,0.00000,0.00000,-0.00734,1,0.00,-0.59001,310.00
1500,0.00000,0.00000,-0.00734,1,0.00,-0.58676,310.00
1504,0.00000,0.00000,-0.00734,1,0.00,-0.58126,310.00
1512,0.00000,0.00000,-0.00734,1,0.00,-0.57002,310.00
1516,0.00000,0.00000,-0.00734,1,0.00,-0.56583,310.00
1520,0.00000,0.00000,-0.00734,1,0.00,-0.56290,310.00
1524,0.00000,0.00000,-0.00734,1,0.00,-0.56105,310.00
1528,0.00000,0.00000,0.00734,1,0.00,0.10686,310.00
1532,0.00000,0.00000,0.00734,1,0.00,0.10701,310.00
1540,0.00000,0.00000,0.00734,1,0.00,0.10654,310.00
1544,0.00000,0.00000,0.00734,1,0.00,0.10617,310.00
1548,0.00000,0.00000,0.02202,1,0.00,0.15277,310.00
1552,0.00000,0.00000,0.02202,1,0.00,0.14559,310.00
1556,0.00000,0.00000,0.02202,1,0.00,0.15588,310.00
1560,0.00000,0.00000,0.00734,1,0.00,0.11101,310.00
1564,0.00000,0.00000,0.00734,1,0.00,0.10327,310.00
1568,0.00000,0.00000,0.00734,1,0.00,0.11217,310.00
1572,0.00000,0.00000,0.00734,1,0.00,0.10876,310.00
1576,0.00000,0.00000,0.00734,1,0.00,0.10614,310.00
1584,0.00000,0.00000,-0.00734,1,0.00,-0.56029,310.00
1588,0.00000,0.00000,-0.00734,1,0.00,-0.55805,310.00
1592,0.00000,0.00000,-0.00734,1,0.00,-0.55547,310.00
1596,0.00000,0.00000,-0.00734,1,0.00,-0.55289,310.00
1600,0.00000,0.00000,-0.00734,1,0.00,-0.55749,310.00
1608,0.00000,0.00000,-0.00734,1,0.00,0.00164,310.00
1612,0.00000,0.00000,-0.00734,1,0.00,-0.55054,310.00
1616,0.00000,0.00000,-0.00734,1,0.00,-0.00653,310.00
1620,0.00000,0.00000,-0.00734,1,0.00,-0.00410,310.00
1624,0.00000,0.00000,-0.00734,1,0.00,-0.55226,310.00
1628,0.00000,0.00000,-0.00734,1,0.00,-0.00877,310.00
1632,0.00000,0.00000,-0.00734,1,0.00,-0.00832,310.00
1640,0.00000,0.00000,-0.00734,1,0.00,-0.56243,310.00
1644,0.00000,0.00000,-0.00734,1,0.00,-0.56845,310.00
1648,0.00000,0.00000,-0.00734,1,0.00,-0.58382,310.00
1656,0.00000,0.00000,-0.00734,1,0.00,-0.59555,310.00
1660,0.00000,0.00000,-0.00734,1,0.00,-0.60152,310.00
1664,0.00000,0.00000,0.00734,1,0.00,-0.00976,310.00
1668,0.00000,0.00000,-0.00734,1,0.00,-0.59890,310.00
1672,0.00000,0.00000,-0.00734,1,0.00,-0.59624,310.00
1680,0.00000,0.00000,-0.00734,1,0.00,-0.57865,310.00
1684,0.00000,0.00000,-0.00734,1,0.00,-0.56930,310.00
1688,0.00000,0.00000,-0.00734,1,0.00,-0.57144,310.00
1692,0.00000,0.00000,-0.02202,1,0.00,-0.60567,310.00
1696,0.00000,0.00000,-0.02202,1,0.00,-0.60685,310.00
1704,0.00000,0.00000,-0.02202,1,0.00,-0.61025,310.00
1708,0.00000,0.00000,-0.00734,1,0.00,-0.56389,310.00
1712,0.00000,0.00000,-0.00734,1,0.00,-0.56428,310.00
1720,0.00000,0.00000,-0.00734,1,0.00,-0.56497,310.00
1724,0.00000,0.00000,-0.00734,1,0.00,-0.56552,310.00
1728,0.00000,0.00000,0.00734,1,0.00,0.10082,310.00
1732,0.00000,0.00000,-0.00734,1,0.00,-0.56700,310.00
1736,0.00000,0.00000,-0.00734,1,0.00,-0.57480,310.00
1740,0.00000,0.00000,-0.00734,1,0.00,-0.56539,310.00
1748,0.00000,0.00000,0.00734,1,0.00,0.09278,310.00
1752,0.00000,0.00000,0.00734,1,0.00,0.09969,310.00
1756,0.00000,0.00000,0.00734,1,0.00,0.09433,310.00
1760,0.00000,0.00000,0.00734,1,0.00,0.00991,310.00
1764,0.00000,0.00000,0.02202,1,0.00,0.14160,310.00
1768,0.00000,0.00000,0.00734,1,0.00,0.09115,310.00
1776,0.00000,0.00000,0.00734,1,0.00,0.09369,310.00
1780,0.00000,0.00000,0.00734,1,0.00,0.00545,310.00
1784,0.00000,0.00000,0.00734,1,0.00,0.09222,310.00
1788,0.00000,0.00000,-0.00734,1,0.00,-0.56239,310.00
1792,0.00000,0.00000,-0.00734,1,0.00,-0.55652,310.00
1800,0.00000,0.00000,-0.00734,1,0.00,-0.00181,310.00
1804,0.00000,0.00000,-0.00734,1,0.00,0.09100,310.00
1808,0.00000,0.00000,-0.00734,1,0.00,0.09172,310.00
1812,0.00000,0.00000,-0.00734,1,0.00,0.00047,310.00
1816,0.00000,0.00000,-0.00734,1,0.00,-0.00168,310.00
1820,0.00000,0.00000,-0.00734,1,0.00,-0.00586,310.00
1824,0.00000,0.00000,-0.00734,1,0.00,-0.00716,310.00
1828,0.00000,0.00000,-0.00734,1,0.00,-0.55465,310.00
1836,0.00000,0.00000,-0.00734,1,0.00,-0.55988,310.00
1840,0.00000,0.00000,-0.00734,1,0.00,-0.55372,310.00
1844,0.00000,0.00000,-0.00734,1,0.00,-0.55796,310.00
1848,0.00000,0.00000,-0.00734,1,0.00,-0.57286,310.00
1852,0.00000,0.00000,-0.00734,1,0.00,-0.57085,310.00
1860,0.00000,0.00000,-0.00734,1,0.00,-0.58129,310.00
1864,0.00000,0.00000,-0.00734,1,0.00,-0.58966,310.00
1868,0.00000,0.00000,-0.00734,1,0.00,-0.59717,310.00
1876,0.00000,0.00000,-0.00734,1,0.00,-0.59858,310.00
1880,0.00000,0.00000,-0.00734,1,0.00,-0.59769,310.00
1884,0.00000,0.00000,-0.00734,1,0.00,-0.59275,310.00
1888,0.00000,0.00000,-0.00734,1,0.00,-0.58576,310.00
1892,0.00000,0.00000,-0.00734,1,0.00,-0.57852,310.00
1896,0.00000,0.00000,-0.00734,1,0.00,-0.57219,310.00
1900,0.00000,0.00000,-0.00734,1,0.00,-0.56713,310.00
