==============================================================================
NEW TEST STARTED -> REFERENCE ANGLE: 0.0000 rad
==============================================================================
Time (ms),Original Ref (rad),Final Ref (rad),Angle (rad),TrialNum,TrialValue,U_Actual (V),Ball
228,0.00000,0.00000,0.06606,1,0.00,0.30423,311.00
232,0.00000,0.00000,0.06606,1,0.00,0.29513,312.00
236,0.00000,0.00000,0.03670,1,0.00,0.19295,312.00
244,0.00000,0.00000,0.03670,1,0.00,0.17736,312.00
248,0.00000,0.00000,0.03670,1,0.00,0.17894,312.00
252,0.00000,0.00000,0.03670,1,0.00,0.17398,312.00
256,0.00000,0.00000,0.03670,1,0.00,0.17907,312.00
260,0.00000,0.00000,0.03670,1,0.00,0.17486,311.00
264,0.00000,0.00000,0.03670,1,0.00,0.17913,312.00
268,0.00000,0.00000,0.03670,1,0.00,0.17801,311.00
272,0.00000,0.00000,0.03670,1,0.00,0.17313,312.00
276,0.00000,0.00000,0.03670,1,0.00,0.19035,311.00
284,0.00000,0.00000,0.02202,1,0.00,0.14692,314.00
288,0.00000,0.00000,0.02202,1,0.00,0.16441,310.00
292,0.00000,0.00000,0.02202,1,0.00,0.16087,312.00
296,0.00000,0.00000,0.02202,1,0.00,0.16296,312.00
300,0.00000,0.00000,0.00734,1,0.00,0.11589,313.00
304,0.00000,0.00000,0.00734,1,0.00,0.10472,312.00
308,0.00000,0.00000,0.00734,1,0.00,0.11800,312.00
316,0.00000,0.00000,0.00734,1,0.00,0.09150,311.00
320,0.00000,0.00000,-0.00734,1,0.00,-0.56843,312.00
324,0.00000,0.00000,-0.00734,1,0.00,-0.57658,312.00
328,0.00000,0.00000,0.00734,1,0.00,0.09018,312.00
332,0.00000,0.00000,0.00734,1,0.00,0.09562,312.00
336,0.00000,0.00000,0.00734,1,0.00,0.10326,312.00
340,0.00000,0.00000,-0.00734,1,0.00,-0.55704,311.00
348,0.00000,0.00000,-0.00734,1,0.00,-0.55175,312.00
352,0.00000,0.00000,-0.00734,1,0.00,-0.00663,313.00
356,0.00000,0.00000,-0.00734,1,0.00,-0.55402,312.00
360,0.00000,0.00000,-0.00734,1,0.00,-0.56468,312.00
364,0.00000,0.00000,-0.00734,1,0.00,-0.56792,312.00
372,0.00000,0.00000,-0.00734,1,0.00,-0.57967,312.00
376,0.00000,0.00000,-0.00734,1,0.00,-0.58605,313.00
380,0.00000,0.00000,-0.00734,1,0.00,-0.59172,311.00
384,0.00000,0.00000,-0.00734,1,0.00,-0.58807,312.00
388,0.00000,0.00000,-0.00734,1,0.00,-0.59237,312.00
396,0.00000,0.00000,0.00734,1,0.00,0.00108,314.00
400,0.00000,0.00000,0.00734,1,0.00,-0.00622,312.00
404,0.00000,0.00000,0.00734,1,0.00,0.00527,311.00
408,0.00000,0.00000,0.00734,1,0.00,0.00965,312.00
412,0.00000,0.00000,-0.00734,1,0.00,-0.57127,312.00
416,0.00000,0.00000,-0.00734,1,0.00,-0.56487,311.00
420,0.00000,0.00000,-0.00734,1,0.00,-0.56378,312.00
428,0.00000,0.00000,-0.00734,1,0.00,-0.56461,312.00
432,0.00000,0.00000,-0.00734,1,0.00,-0.56776,312.00
436,0.00000,0.00000,-0.00734,1,0.00,-0.56761,312.00
440,0.00000,0.00000,-0.00734,1,0.00,-0.56537,312.00
444,0.00000,0.00000,0.00734,1,0.00,0.10460,312.00
448,0.00000,0.00000,0.00734,1,0.00,0.10736,312.00
452,0.00000,0.00000,0.00734,1,0.00,0.10972,311.00
460,0.00000,0.00000,0.00734,1,0.00,0.11310,312.00
464,0.00000,0.00000,0.00734,1,0.00,0.10724,312.00
468,0.00000,0.00000,0.00734,1,0.00,0.11122,313.00
472,0.00000,0.00000,0.00734,1,0.00,0.11662,312.00
476,0.00000,0.00000,0.00734,1,0.00,0.11317,313.00
480,0.00000,0.00000,0.00734,1,0.00,0.11740,312.00
484,0.00000,0.00000,-0.00734,1,0.00,-0.00314,312.00
492,0.00000,0.00000,-0.00734,1,0.00,-0.56204,312.00
496,0.00000,0.00000,0.00734,1,0.00,0.10197,312.00
500,0.00000,0.00000,0.00734,1,0.00,0.09193,312.00
504,0.00000,0.00000,0.00734,1,0.00,0.00788,312.00
508,0.00000,0.00000,-0.00734,1,0.00,-0.57763,312.00
516,0.00000,0.00000,-0.00734,1,0.00,-0.57339,313.00
520,0.00000,0.00000,-0.00734,1,0.00,-0.56394,312.00
524,0.00000,0.00000,-0.00734,1,0.00,-0.55362,311.00
528,0.00000,0.00000,-0.00734,1,0.00,-0.55301,312.00
532,0.00000,0.00000,-0.00734,1,0.00,-0.00563,312.00
540,0.00000,0.00000,-0.00734,1,0.00,-0.00693,312.00
544,0.00000,0.00000,-0.00734,1,0.00,-0.55281,312.00
548,0.00000,0.00000,-0.00734,1,0.00,-0.55961,312.00
552,0.00000,0.00000,-0.00734,1,0.00,-0.56618,311.00
556,0.00000,0.00000,-0.00734,1,0.00,-0.56496,312.00
564,0.00000,0.00000,-0.00734,1,0.00,-0.58137,312.00
568,0.00000,0.00000,0.00734,1,0.00,-0.00035,312.00
572,0.00000,0.00000,0.00734,1,0.00,-0.00327,311.00
576,0.00000,0.00000,0.00734,1,0.00,0.00065,312.00
580,0.00000,0.00000,0.00734,1,0.00,0.00735,312.00
584,0.00000,0.00000,0.00734,1,0.00,0.09410,312.00
588,0.00000,0.00000,0.00734,1,0.00,0.09516,312.00
592,0.00000,0.00000,0.00734,1,0.00,0.10039,312.00
600,0.00000,0.00000,-0.00734,1,0.00,-0.57468,312.00
604,0.00000,0.00000,-0.00734,1,0.00,-0.57345,312.00
608,0.00000,0.00000,-0.00734,1,0.00,-0.56993,313.00
616,0.00000,0.00000,-0.00734,1,0.00,-0.56164,312.00
620,0.00000,0.00000,-0.00734,1,0.00,-0.55821,312.00
624,0.00000,0.00000,-0.00734,1,0.00,-0.55551,312.00
632,0.00000,0.00000,-0.00734,1,0.00,-0.55206,311.00
636,0.00000,0.00000,0.02202,1,0.00,0.16292,312.00
640,0.00000,0.00000,0.02202,1,0.00,0.15660,312.00
644,0.00000,0.00000,0.02202,1,0.00,0.16037,312.00
648,0.00000,0.00000,0.00734,1,0.00,0.11891,312.00
652,0.00000,0.00000,0.00734,1,0.00,0.11594,314.00
660,0.00000,0.00000,0.00734,1,0.00,0.12074,312.00
664,0.00000,0.00000,0.00734,1,0.00,0.11668,312.00
668,0.00000,0.00000,-0.00734,1,0.00,-0.55649,312.00
672,0.00000,0.00000,-0.00734,1,0.00,-0.55599,312.00
676,0.00000,0.00000,-0.00734,1,0.00,-0.56506,313.00
680,0.00000,0.00000,-0.00734,1,0.00,-0.57469,312.00
688,0.00000,0.00000,-0.00734,1,0.00,-0.58103,312.00
692,0.00000,0.00000,-0.00734,1,0.00,-0.58197,311.00
696,0.00000,0.00000,-0.00734,1,0.00,-0.57813,312.00
700,0.00000,0.00000,-0.00734,1,0.00,-0.57158,312.00
704,0.00000,0.00000,-0.00734,1,0.00,-0.56439,312.00
708,0.00000,0.00000,-0.00734,1,0.00,-0.57155,312.00
716,0.00000,0.00000,-0.00734,1,0.00,-0.00547,311.00
720,0.00000,0.00000,-0.00734,1,0.00,-0.00313,312.00
724,0.00000,0.00000,0.00734,1,0.00,0.13044,312.00
728,0.00000,0.00000,0.00734,1,0.00,0.12505,312.00
732,0.00000,0.00000,0.00734,1,0.00,0.11972,312.00
736,0.00000,0.00000,0.00734,1,0.00,0.10210,312.00
740,0.00000,0.00000,0.00734,1,0.00,0.09520,312.00
748,0.00000,0.00000,0.00734,1,0.00,-0.00573,311.00
752,0.00000,0.00000,-0.00734,1,0.00,-0.59031,312.00
756,0.00000,0.00000,-0.00734,1,0.00,-0.59402,312.00
760,0.00000,0.00000,-0.00734,1,0.00,-0.59238,311.00
768,0.00000,0.00000,0.00734,1,0.00,0.00812,312.00
772,0.00000,0.00000,0.00734,1,0.00,0.09602,312.00
776,0.00000,0.00000,0.00734,1,0.00,0.10316,312.00
780,0.00000,0.00000,0.00734,1,0.00,0.10913,311.00
784,0.00000,0.00000,0.00734,1,0.00,0.11379,312.00
792,0.00000,0.00000,0.00734,1,0.00,0.11997,312.00
796,0.00000,0.00000,-0.00734,1,0.00,-0.55209,312.00
800,0.00000,0.00000,-0.00734,1,0.00,-0.00736,312.00
804,0.00000,0.00000,-0.00734,1,0.00,-0.00145,312.00
808,0.00000,0.00000,-0.00734,1,0.00,-0.00462,312.00
812,0.00000,0.00000,-0.00734,1,0.00,-0.00036,312.00
816,0.00000,0.00000,-0.00734,1,0.00,-0.00101,312.00
824,0.00000,0.00000,-0.00734,1,0.00,-0.00572,312.00
828,0.00000,0.00000,-0.00734,1,0.00,-0.55622,312.00
832,0.00000,0.00000,-0.00734,1,0.00,-0.56770,312.00
836,0.00000,0.00000,-0.00734,1,0.00,-0.57636,312.00
844,0.00000,0.00000,-0.00734,1,0.00,-0.57926,313.00
848,0.00000,0.00000,-0.00734,1,0.00,-0.58094,312.00
852,0.00000,0.00000,-0.00734,1,0.00,-0.57211,312.00
856,0.00000,0.00000,-0.00734,1,0.00,-0.56724,313.00
864,0.00000,0.00000,-0.00734,1,0.00,-0.56933,309.00
868,0.00000,0.00000,-0.00734,1,0.00,-0.56637,312.00
872,0.00000,0.00000,-0.00734,1,0.00,-0.57391,312.00
876,0.00000,0.00000,-0.00734,1,0.00,-0.58279,312.00
880,0.00000,0.00000,-0.00734,1,0.00,-0.58247,313.00
888,0.00000,0.00000,-0.00734,1,0.00,-0.59099,312.00
892,0.00000,0.00000,0.00734,1,0.00,-0.00120,313.00
896,0.00000,0.00000,0.00734,1,0.00,0.00399,312.00
900,0.00000,0.00000,0.00734,1,0.00,0.00987,312.00
904,0.00000,0.00000,0.00734,1,0.00,0.09548,313.00
908,0.00000,0.00000,0.00734,1,0.00,0.10029,312.00
912,0.00000,0.00000,0.00734,1,0.00,0.10408,313.00
920,0.00000,0.00000,0.00734,1,0.00,0.10901,311.00
924,0.00000,0.00000,0.00734,1,0.00,0.11042,312.00
928,0.00000,0.00000,0.00734,1,0.00,0.11139,313.00
932,0.00000,0.00000,0.00734,1,0.00,0.11204,312.00
936,0.00000,0.00000,0.00734,1,0.00,0.11253,312.00
940,0.00000,0.00000,0.00734,1,0.00,0.11293,312.00
944,0.00000,0.00000,0.00734,1,0.00,0.11337,312.00
952,0.00000,0.00000,0.00734,1,0.00,0.11475,312.00
956,0.00000,0.00000,-0.00734,1,0.00,-0.55120,312.00
960,0.00000,0.00000,-0.00734,1,0.00,-0.00993,309.00
964,0.00000,0.00000,-0.00734,1,0.00,-0.55554,310.00
968,0.00000,0.00000,-0.00734,1,0.00,-0.55105,312.00
972,0.00000,0.00000,-0.00734,1,0.00,-0.00505,312.00
980,0.00000,0.00000,-0.00734,1,0.00,-0.00305,314.00
984,0.00000,0.00000,-0.00734,1,0.00,-0.00304,309.00
988,0.00000,0.00000,-0.00734,1,0.00,-0.00716,313.00
992,0.00000,0.00000,-0.00734,1,0.00,-0.55349,315.00
996,0.00000,0.00000,-0.00734,1,0.00,-0.56022,316.00
1004,0.00000,0.00000,0.00734,1,0.00,0.09554,318.00
1008,0.00000,0.00000,0.00734,1,0.00,0.09172,318.00
1012,0.00000,0.00000,-0.00734,1,0.00,-0.57793,319.00
1016,0.00000,0.00000,0.00734,1,0.00,0.00741,320.00
1020,0.00000,0.00000,0.00734,1,0.00,0.00633,322.00
1024,0.00000,0.00000,0.00734,1,0.00,0.00565,322.00
1032,0.00000,0.00000,-0.00734,1,0.00,-0.57800,314.00
1036,0.00000,0.00000,0.00734,1,0.00,0.00431,326.00
1040,0.00000,0.00000,0.00734,1,0.00,0.00825,325.00
1044,0.00000,0.00000,0.00734,1,0.00,0.00438,325.00
1048,0.00000,0.00000,0.00734,1,0.00,0.00524,326.00
1052,0.00000,0.00000,0.00734,1,0.00,0.09012,326.00
1056,0.00000,0.00000,0.00734,1,0.00,0.09711,329.00
1064,0.00000,0.00000,-0.00734,1,0.00,-0.55568,328.00
1068,0.00000,0.00000,-0.02202,1,0.00,-0.59709,330.00
1072,0.00000,0.00000,-0.02202,1,0.00,-0.59981,330.00
1076,0.00000,0.00000,-0.00734,1,0.00,-0.00676,332.00
1084,0.00000,0.00000,-0.00734,1,0.00,0.00349,334.00
1088,0.00000,0.00000,-0.00734,1,0.00,-0.00270,331.00
1096,0.00000,0.00000,-0.00734,1,0.00,-0.00226,334.00
1100,0.00000,0.00000,-0.00734,1,0.00,-0.55780,336.00
1104,0.00000,0.00000,-0.00734,1,0.00,-0.55443,335.00
1108,0.00000,0.00000,-0.00734,1,0.00,-0.56820,336.00
1112,0.00000,0.00000,-0.00734,1,0.00,-0.57416,339.00
1120,0.00000,0.00000,0.00734,1,0.00,0.00412,337.00
1124,0.00000,0.00000,-0.00734,1,0.00,-0.58248,337.00
1128,0.00000,0.00000,-0.00734,1,0.00,-0.58192,337.00
1132,0.00000,0.00000,-0.00734,1,0.00,-0.57562,337.00
1136,0.00000,0.00000,-0.00734,1,0.00,-0.58074,344.00
1140,0.00000,0.00000,-0.00734,1,0.00,-0.58108,345.00
1148,0.00000,0.00000,-0.00734,1,0.00,-0.60087,346.00
1152,0.00000,0.00000,-0.00734,1,0.00,-0.59493,348.00
1156,0.00000,0.00000,-0.00734,1,0.00,-0.59082,348.00
1160,0.00000,0.00000,-0.00734,1,0.00,-0.58832,349.00
1164,0.00000,0.00000,0.00734,1,0.00,0.09354,350.00
1172,0.00000,0.00000,0.00734,1,0.00,0.11246,351.00
1176,0.00000,0.00000,0.00734,1,0.00,0.11596,352.00
1180,0.00000,0.00000,0.00734,1,0.00,0.11720,352.00
1184,0.00000,0.00000,0.00734,1,0.00,0.11716,351.00
1188,0.00000,0.00000,-0.00734,1,0.00,-0.55750,354.00
1192,0.00000,0.00000,-0.00734,1,0.00,-0.55504,355.00
1196,0.00000,0.00000,-0.00734,1,0.00,-0.00416,356.00
1204,0.00000,0.00000,-0.00734,1,0.00,-0.55404,356.00
1208,0.00000,0.00000,-0.00734,1,0.00,-0.55182,358.00
1212,0.00000,0.00000,0.00734,1,0.00,0.10578,357.00
1216,0.00000,0.00000,0.00734,1,0.00,0.09908,371.00
1220,0.00000,0.00000,-0.00734,1,0.00,-0.57069,357.00
1224,0.00000,0.00000,-0.00734,1,0.00,-0.57026,360.00
1232,0.00000,0.00000,-0.00734,1,0.00,-0.56540,323.00
1236,0.00000,0.00000,-0.00734,1,0.00,-0.56960,359.00
1240,0.00000,0.00000,-0.00734,1,0.00,-0.56395,365.00
1244,0.00000,0.00000,-0.00734,1,0.00,-0.55707,365.00
1248,0.00000,0.00000,-0.00734,1,0.00,-0.55936,357.00
1256,0.00000,0.00000,-0.00734,1,0.00,-0.55447,366.00
1260,0.00000,0.00000,-0.00734,1,0.00,-0.55183,369.00
1264,0.00000,0.00000,-0.00734,1,0.00,-0.56172,368.00
1268,0.00000,0.00000,-0.00734,1,0.00,-0.57364,370.00
1272,0.00000,0.00000,-0.00734,1,0.00,-0.57623,369.00
1276,0.00000,0.00000,0.00734,1,0.00,0.00155,368.00
1280,0.00000,0.00000,0.00734,1,0.00,-0.00183,368.00
1288,0.00000,0.00000,0.00734,1,0.00,0.00106,374.00
1292,0.00000,0.00000,0.00734,1,0.00,0.09887,374.00
1296,0.00000,0.00000,0.00734,1,0.00,0.09770,375.00
1300,0.00000,0.00000,0.00734,1,0.00,0.10197,376.00
1304,0.00000,0.00000,0.00734,1,0.00,0.10931,374.00
1312,0.00000,0.00000,0.00734,1,0.00,0.10055,377.00
1316,0.00000,0.00000,0.00734,1,0.00,0.10003,377.00
1320,0.00000,0.00000,0.00734,1,0.00,0.10187,377.00
1324,0.00000,0.00000,0.00734,1,0.00,0.10480,381.00
1328,0.00000,0.00000,-0.00734,1,0.00,-0.55894,381.00
1336,0.00000,0.00000,-0.00734,1,0.00,-0.55300,382.00
1340,0.00000,0.00000,-0.00734,1,0.00,-0.55067,301.00
1344,0.00000,0.00000,-0.00734,1,0.00,-0.00879,385.00
1348,0.00000,0.00000,-0.00734,1,0.00,-0.55427,383.00
1352,0.00000,0.00000,0.00734,1,0.00,0.11717,385.00
1356,0.00000,0.00000,-0.00734,1,0.00,-0.00410,388.00
1364,0.00000,0.00000,0.00734,1,0.00,0.12433,389.00
1368,0.00000,0.00000,-0.00734,1,0.00,-0.00310,386.00
1372,0.00000,0.00000,-0.00734,1,0.00,-0.00760,390.00
1376,0.00000,0.00000,-0.00734,1,0.00,-0.55425,390.00
1380,0.00000,0.00000,-0.00734,1,0.00,-0.56136,392.00
1388,0.00000,0.00000,-0.00734,1,0.00,-0.57346,392.00
1392,0.00000,0.00000,-0.00734,1,0.00,-0.57789,392.00
1396,0.00000,0.00000,-0.00734,1,0.00,-0.58125,392.00
1400,0.00000,0.00000,-0.00734,1,0.00,-0.57687,396.00
1404,0.00000,0.00000,-0.00734,1,0.00,-0.58198,397.00
1412,0.00000,0.00000,-0.00734,1,0.00,-0.58539,395.00
1416,0.00000,0.00000,-0.00734,1,0.00,-0.59008,399.00
1420,0.00000,0.00000,0.00734,1,0.00,-0.00299,400.00
1424,0.00000,0.00000,0.00734,1,0.00,-0.00582,401.00
1428,0.00000,0.00000,0.00734,1,0.00,0.09070,401.00
1436,0.00000,0.00000,0.00734,1,0.00,0.00963,402.00
1440,0.00000,0.00000,-0.00734,1,0.00,-0.55432,400.00
1444,0.00000,0.00000,-0.00734,1,0.00,-0.55343,411.00
1448,0.00000,0.00000,-0.00734,1,0.00,-0.56330,405.00
1452,0.00000,0.00000,0.00734,1,0.00,0.11113,398.00
1456,0.00000,0.00000,0.00734,1,0.00,0.10703,407.00
1460,0.00000,0.00000,0.00734,1,0.00,0.10416,408.00
1464,0.00000,0.00000,0.00734,1,0.00,0.10342,406.00
1472,0.00000,0.00000,0.00734,1,0.00,0.10626,404.00
1476,0.00000,0.00000,-0.00734,1,0.00,-0.55862,409.00
1480,0.00000,0.00000,-0.00734,1,0.00,-0.55640,411.00
1484,0.00000,0.00000,-0.00734,1,0.00,-0.55451,412.00
1488,0.00000,0.00000,-0.00734,1,0.00,-0.55299,387.00
1492,0.00000,0.00000,-0.00734,1,0.00,-0.55872,413.00
1500,0.00000,0.00000,-0.00734,1,0.00,-0.00925,396.00
1504,0.00000,0.00000,-0.00734,1,0.00,-0.55281,415.00
1508,0.00000,0.00000,-0.00734,1,0.00,-0.00879,414.00
1512,0.00000,0.00000,-0.00734,1,0.00,-0.00263,417.00
1516,0.00000,0.00000,-0.00734,1,0.00,-0.55064,417.00
1520,0.00000,0.00000,-0.00734,1,0.00,-0.56238,420.00
1528,0.00000,0.00000,-0.00734,1,0.00,-0.57978,421.00
1532,0.00000,0.00000,-0.00734,1,0.00,-0.57949,422.00
1536,0.00000,0.00000,-0.00734,1,0.00,-0.58269,423.00
1540,0.00000,0.00000,-0.00734,1,0.00,-0.57504,423.00
1544,0.00000,0.00000,-0.00734,1,0.00,-0.57091,424.00
1548,0.00000,0.00000,-0.00734,1,0.00,-0.56387,425.00
1552,0.00000,0.00000,-0.00734,1,0.00,-0.56983,426.00
1560,0.00000,0.00000,-0.00734,1,0.00,-0.57908,427.00
1564,0.00000,0.00000,-0.00734,1,0.00,-0.58691,427.00
1568,0.00000,0.00000,-0.00734,1,0.00,-0.58955,426.00
1572,0.00000,0.00000,0.00734,1,0.00,-0.00062,370.00
1576,0.00000,0.00000,-0.00734,1,0.00,-0.58313,425.00
1584,0.00000,0.00000,-0.00734,1,0.00,-0.57265,428.00
1588,0.00000,0.00000,-0.00734,1,0.00,-0.56846,430.00
1592,0.00000,0.00000,-0.00734,1,0.00,-0.56533,433.00
1596,0.00000,0.00000,-0.00734,1,0.00,-0.56316,433.00
1600,0.00000,0.00000,-0.00734,1,0.00,-0.56181,434.00
1604,0.00000,0.00000,-0.00734,1,0.00,-0.56116,433.00
1608,0.00000,0.00000,-0.00734,1,0.00,-0.56101,436.00
1616,0.00000,0.00000,-0.00734,1,0.00,-0.56175,437.00
1620,0.00000,0.00000,-0.00734,1,0.00,-0.56246,438.00
1624,0.00000,0.00000,-0.00734,1,0.00,-0.56326,438.00
1628,0.00000,0.00000,-0.00734,1,0.00,-0.56405,438.00
1636,0.00000,0.00000,0.00734,1,0.00,0.10157,436.00
1640,0.00000,0.00000,0.00734,1,0.00,0.10097,442.00
1644,0.00000,0.00000,0.00734,1,0.00,0.09366,443.00
1648,0.00000,0.00000,-0.00734,1,0.00,-0.56324,439.00
1652,0.00000,0.00000,-0.00734,1,0.00,-0.56145,445.00
1656,0.00000,0.00000,-0.00734,1,0.00,-0.56984,446.00
1660,0.00000,0.00000,-0.00734,1,0.00,-0.56184,446.00
1668,0.00000,0.00000,-0.02202,1,0.00,-0.61704,447.00
1672,0.00000,0.00000,-0.00734,1,0.00,-0.57188,446.00
1676,0.00000,0.00000,-0.00734,1,0.00,-0.57206,446.00
1680,0.00000,0.00000,-0.00734,1,0.00,-0.57130,451.00
1684,0.00000,0.00000,-0.00734,1,0.00,-0.57006,450.00
1688,0.00000,0.00000,-0.00734,1,0.00,-0.56865,455.00
1696,0.00000,0.00000,-0.00734,1,0.00,-0.56619,444.00
1700,0.00000,0.00000,-0.00734,1,0.00,-0.56511,452.00
1704,0.00000,0.00000,-0.00734,1,0.00,-0.56428,430.00
1708,0.00000,0.00000,0.00734,1,0.00,0.09644,453.00
1712,0.00000,0.00000,0.00734,1,0.00,0.10007,455.00
1716,0.00000,0.00000,-0.00734,1,0.00,-0.56175,457.00
1720,0.00000,0.00000,0.00734,1,0.00,0.10874,456.00
1724,0.00000,0.00000,0.00734,1,0.00,0.10966,455.00
1732,0.00000,0.00000,0.00734,1,0.00,0.10361,456.00
1736,0.00000,0.00000,0.00734,1,0.00,0.09327,459.00
1740,0.00000,0.00000,0.00734,1,0.00,0.09437,460.00
1744,0.00000,0.00000,0.00734,1,0.00,0.00316,460.00
1748,0.00000,0.00000,0.00734,1,0.00,0.00386,462.00
1752,0.00000,0.00000,-0.00734,1,0.00,-0.57044,463.00
1756,0.00000,0.00000,-0.00734,1,0.00,-0.57364,464.00
1760,0.00000,0.00000,-0.00734,1,0.00,-0.56470,466.00
1768,0.00000,0.00000,-0.00734,1,0.00,-0.55190,464.00
1772,0.00000,0.00000,-0.02202,1,0.00,-0.59616,466.00
1776,0.00000,0.00000,-0.00734,1,0.00,-0.00797,467.00
1780,0.00000,0.00000,-0.00734,1,0.00,-0.55474,470.00
1784,0.00000,0.00000,-0.00734,1,0.00,-0.55186,468.00
1792,0.00000,0.00000,-0.00734,1,0.00,-0.55509,469.00
1796,0.00000,0.00000,-0.00734,1,0.00,-0.55331,471.00
1800,0.00000,0.00000,0.00734,1,0.00,0.12123,472.00
1804,0.00000,0.00000,0.00734,1,0.00,0.10837,474.00
1808,0.00000,0.00000,0.00734,1,0.00,0.10597,472.00
1812,0.00000,0.00000,0.00734,1,0.00,0.10278,475.00
1816,0.00000,0.00000,-0.00734,1,0.00,-0.56852,475.00
1820,0.00000,0.00000,0.00734,1,0.00,0.09373,474.00
1828,0.00000,0.00000,0.00734,1,0.00,0.00884,477.00
1832,0.00000,0.00000,0.00734,1,0.00,0.00087,473.00
1836,0.00000,0.00000,0.00734,1,0.00,0.00251,472.00
1840,0.00000,0.00000,0.00734,1,0.00,-0.00278,480.00
1844,0.00000,0.00000,-0.00734,1,0.00,-0.58285,479.00
1848,0.00000,0.00000,0.00734,1,0.00,-0.00145,479.00
1856,0.00000,0.00000,0.00734,1,0.00,0.10013,474.00
1860,0.00000,0.00000,-0.00734,1,0.00,-0.56753,481.00
1864,0.00000,0.00000,-0.00734,1,0.00,-0.55655,483.00
1868,0.00000,0.00000,-0.00734,1,0.00,-0.00749,469.00
1872,0.00000,0.00000,0.00734,1,0.00,0.11851,481.00
1876,0.00000,0.00000,0.00734,1,0.00,0.12484,482.00
1880,0.00000,0.00000,-0.00734,1,0.00,0.00391,487.00
1884,0.00000,0.00000,-0.00734,1,0.00,0.00048,487.00
1892,0.00000,0.00000,-0.00734,1,0.00,-0.00033,486.00
1896,0.00000,0.00000,-0.00734,1,0.00,-0.00737,457.00
1900,0.00000,0.00000,-0.00734,1,0.00,-0.00633,487.00
1904,0.00000,0.00000,-0.00734,1,0.00,-0.56200,492.00
1908,0.00000,0.00000,-0.00734,1,0.00,-0.56456,492.00
1916,0.00000,0.00000,-0.00734,1,0.00,-0.56243,494.00
