=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.11.15 12:48:56 =~=~=~=~=~=~=~=~=~=~=~=
0789,0.20277,0.20277,-1.01811,2,-6.28079
4656,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.27707
4660,0.25000,0.40789,0.20277,0.20277,-1.00356,2,-6.20677
4668,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.24183
4672,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.23291
4676,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.22672
4684,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.22136
4688,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.22120
4696,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.22351
4700,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.22543
4704,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.22753
4712,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.23170
4716,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.23343
4720,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.23495
4728,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.23735
4732,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.23854
4736,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.23933
4744,0.25000,0.40691,0.20277,0.20277,-1.01811,2,-6.24176
4748,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.23465
4756,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.24642
4760,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.24917
4764,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.24946
4772,0.25000,0.40789,0.20277,0.20277,-1.00356,2,-6.18796
4776,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.24452
4784,0.25000,0.40789,0.20277,0.20277,-1.01811,2,-6.24079
4788,0.25000,0.40888,0.20277,0.20277,-1.01811,2,-6.23917
4792,0.25000,0.40888,0.20277,0.20277,-1.01811,2,-6.23793
4800,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.41742
4804,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.41695
4808,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.41621
4816,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.41781
4820,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.41990
4828,0.25000,0.40789,0.24777,0.24777,-1.00356,2,-6.36732
4832,0.25000,0.40888,0.24777,0.24777,-1.00356,2,-6.37106
4836,0.25000,0.40888,0.24777,0.24777,-1.00356,2,-6.37538
4844,0.25000,0.40888,0.24777,0.24777,-1.00356,2,-6.38475
4848,0.25000,0.40888,0.24777,0.24777,-1.00356,2,-6.38926
4856,0.25000,0.40789,0.24777,0.24777,-1.00356,2,-6.40054
4860,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.45684
4864,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.46812
4872,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.48593
4876,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.49087
4880,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.49338
4888,0.25000,0.40592,0.24777,0.24777,-1.01811,2,-6.51395
4892,0.25000,0.40691,0.24777,0.24777,-1.01811,2,-6.51710
4900,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.48212
4904,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.45960
4908,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.44023
4916,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.40966
4920,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.40340
4928,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.42189
4932,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.42655
4936,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.43202
4944,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.44631
4948,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.46080
4952,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.46844
4960,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.46665
4964,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.46226
4972,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.45396
4976,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.45116
4980,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.44940
4988,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.44811
4992,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.44815
5000,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.44881
5004,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.44916
5008,0.25000,0.40789,0.24777,0.24777,-1.01811,2,-6.44938
5016,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.44929
5020,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.44902
5024,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.44866
5032,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.44800
5036,0.25000,0.40888,0.24777,0.24777,-1.01811,2,-6.44780
5044,0.25000,0.40888,0.19710,0.19710,-1.01811,2,-6.24377
5048,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.24446
5052,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.24421
5060,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.24126
5064,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.23872
5072,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.23176
5076,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.22742
5080,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.22253
5088,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.21142
5092,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20553
5100,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.19238
5104,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.18528
5108,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.17804
5116,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.16537
5120,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.16056
5124,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.15920
5132,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.12593
5136,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.13900
5144,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.18635
5148,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20797
5152,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.22476
5160,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.24299
5164,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.24583
5172,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.24386
5176,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.24066
5180,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.23666
5188,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.22803
5192,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.22402
5200,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.21729
5204,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.21463
5208,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.21242
5216,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20914
5220,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20800
5224,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20717
5232,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20627
5236,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20615
5244,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20660
5248,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20719
5252,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20798
5260,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.20997
5264,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.21104
5268,0.25000,0.40789,0.19710,0.19710,-1.01811,2,-6.21206
5276,0.25000,0.40888,0.19710,0.19710,-1.01811,2,-6.21375
5280,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.14673
5288,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.14760
5292,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.14754
5296,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.14703
5304,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.14498
5308,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.14354
5312,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.14189
5320,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.13811
5324,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.13600
5332,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.13168
5336,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.12939
5340,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.12703
5348,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.12214
5352,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.12001
5360,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.11640
5364,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.11601
5368,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.10709
5376,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.10958
5380,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.11725
5384,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.12547
5392,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.13837
5396,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.14226
5400,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.14453
5408,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.14551
5412,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.14489
5420,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.14248
5424,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.14102
5428,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13957
5436,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13699
5440,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13592
5444,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.13501
5452,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13362
5456,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13312
5464,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13244
5468,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13225
5472,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13213
5480,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13213
5484,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13225
5488,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13245
5496,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13305
5500,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13340
5508,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13411
5512,0.25000,0.40888,0.18030,0.18030,-1.01811,2,-6.13442
5516,0.25000,0.40789,0.18030,0.18030,-1.01811,2,-6.13469
5524,0.25000,0.40789,-0.08001,-0.08001,-1.01811,2,-5.08686
5528,0.25000,0.40789,-0.08001,-0.08001,-1.01811,2,-5.08971
5532,0.25000,0.40789,-0.08001,-0.08001,-1.01811,2,-5.08715
